"","4","5","6","7","16","18","19","20","21","22","23","24","25","28","30","33","36","37","41","43","44","52","53","58","59","61","64","67","69","70","71","76","77","79","80","82","85","86","88","89","90","91","92","93","96","97","98","106","108","114","116","119","122","124","129","131","135","136","137","139","146","147","150","154","155","158","164","165","166","171","173","176","177","178","179","182","184","185","190","193","194","196","198","199","202","203","206","207","210","216","219","221","225","227","228","229","231","233","234","235","236","237","242","243","245","246","247","249","250","253","254","255","256","259","263","264","270","271","273","280","283","285","294","297","298","299"
"4",1,0.41387,0.47861,0.33043,0.44994,0.41676,0.57148,0.41569,0.32138,0.60123,0.28233,0.41142,0.44033,0.25682,0.48129,0.2926,0.22066,0.44096,0.37041,0.43828,0.41982,0.46321,0.21522,0.26311,0.29283,0.22532,0.31025,0.39295,0.58802,0.35815,0.37961,0.25362,0.35982,0.49793,0.39131,0.21213,0.35732,0.25463,0.42286,0.36623,0.34359,0.496,0.43872,0.48533,0.24268,0.57545,0.21095,0.3557,0.31658,0.2743,0.36161,0.32483,0.33189,0.28771,0.39562,0.2849,0.36243,0.2381,0.40685,0.41178,0.2746,0.49064,0.50356,0.36989,0.35713,0.3881,0.40883,0.44017,0.34395,0.51375,0.2373,0.27898,0.27304,0.63357,0.28692,0.28363,0.36965,0.29813,0.44199,0.31226,0.39136,0.44027,0.33921,0.41634,0.29953,0.3012,0.24382,0.25604,0.34835,0.36119,0.31411,0.35879,0.45144,0.58208,0.16533,0.34919,0.35779,0.26668,0.36469,0.30371,0.4479,0.48424,0.23168,0.21661,0.22399,0.40198,0.33042,0.52544,0.19642,0.43232,0.32917,0.23651,0.23194,0.42369,0.57539,0.33781,0.35273,0.47923,0.40656,0.26239,0.18689,0.37714,0.49569,0.34409,0.48613,0.24041
"5",0.41387,1,0.52477,0.41425,0.48848,0.47187,0.56073,0.32827,0.31037,0.41612,0.36972,0.45763,0.49492,0.37838,0.4341,0.39954,0.42327,0.45535,0.48664,0.61817,0.41468,0.57145,0.49264,0.22176,0.37,0.35203,0.27974,0.37259,0.55733,0.53387,0.33152,0.42916,0.38331,0.49689,0.35565,0.17286,0.37478,0.29544,0.37902,0.32987,0.46675,0.45729,0.50041,0.50428,0.30016,0.5852,0.33006,0.38038,0.48754,0.31717,0.48623,0.35102,0.48066,0.28789,0.51859,0.40559,0.41116,0.36564,0.52112,0.5909,0.51045,0.29221,0.47464,0.60648,0.43505,0.42088,0.37649,0.44653,0.39225,0.37372,0.45438,0.50704,0.33382,0.59851,0.51867,0.3768,0.61351,0.45211,0.54253,0.41683,0.41451,0.41779,0.36891,0.42894,0.45049,0.45234,0.3388,0.50279,0.35406,0.42812,0.46544,0.4643,0.56632,0.615,0.32428,0.47792,0.56586,0.42272,0.36221,0.49171,0.40979,0.56985,0.47668,0.37044,0.4213,0.52432,0.54784,0.62972,0.43527,0.46862,0.3607,0.45618,0.40975,0.59038,0.50165,0.4532,0.50614,0.43808,0.54043,0.22661,0.31899,0.50794,0.5952,0.41394,0.42999,0.30247
"6",0.47861,0.52477,1,0.4805,0.6053,0.43822,0.64271,0.37077,0.35934,0.49475,0.38551,0.517,0.71002,0.316,0.46311,0.3785,0.42516,0.52407,0.44829,0.57487,0.50348,0.51979,0.20882,0.25984,0.41011,0.31106,0.42258,0.49484,0.59242,0.44582,0.44865,0.44916,0.41995,0.47356,0.32444,0.29202,0.42991,0.53893,0.41607,0.47436,0.45617,0.50026,0.43879,0.61362,0.26104,0.51308,0.39927,0.37369,0.38214,0.43194,0.54662,0.47731,0.33593,0.16873,0.43778,0.39095,0.42274,0.46039,0.55597,0.5956,0.29231,0.34714,0.49523,0.55132,0.38336,0.2796,0.32916,0.40178,0.47617,0.33434,0.36165,0.48572,0.43494,0.62558,0.54697,0.38875,0.41097,0.57269,0.46494,0.42313,0.43398,0.55905,0.41552,0.51878,0.36234,0.52711,0.27754,0.3725,0.20774,0.4884,0.41816,0.45827,0.56426,0.56691,0.21913,0.30882,0.47261,0.38805,0.30173,0.48254,0.31508,0.50618,0.44395,0.19091,0.30292,0.51946,0.44353,0.53103,0.40333,0.40665,0.34411,0.25817,0.35544,0.55091,0.45865,0.45703,0.49515,0.55939,0.5398,0.29471,0.29672,0.41513,0.56736,0.36896,0.48073,0.23249
"7",0.33043,0.41425,0.4805,1,0.34975,0.34426,0.50389,0.43447,0.4132,0.35928,0.41837,0.40846,0.5703,0.52283,0.34378,0.40692,0.4565,0.37753,0.46289,0.49934,0.42811,0.35685,0.31913,0.34244,0.26173,0.3384,0.25695,0.33296,0.58959,0.42718,0.38983,0.33418,0.37495,0.52938,0.28762,0.33442,0.3392,0.37215,0.54303,0.379,0.22878,0.47975,0.39739,0.38462,0.35258,0.62068,0.32774,0.44224,0.31521,0.42145,0.39288,0.3064,0.52981,0.38064,0.44458,0.37348,0.5187,0.50349,0.45346,0.39925,0.41841,0.41512,0.38957,0.42593,0.34526,0.38055,0.40259,0.40821,0.32664,0.372,0.50802,0.26246,0.50444,0.59513,0.47237,0.43402,0.39847,0.39361,0.42814,0.46015,0.29002,0.60882,0.36001,0.50374,0.51728,0.32956,0.26245,0.41611,0.30904,0.46697,0.3226,0.39235,0.35663,0.56872,0.38422,0.41053,0.39141,0.24067,0.21377,0.3094,0.32945,0.39876,0.2345,0.28393,0.33387,0.43627,0.45165,0.6806,0.50101,0.44278,0.46688,0.35049,0.40593,0.30468,0.40583,0.39589,0.32214,0.52493,0.36982,0.31505,0.26705,0.35265,0.54935,0.44775,0.53514,0.34453
"16",0.44994,0.48848,0.6053,0.34975,1,0.47564,0.62654,0.37065,0.35974,0.51003,0.39039,0.41508,0.5534,0.30342,0.41434,0.20451,0.40271,0.52992,0.37041,0.53891,0.41798,0.43905,0.26083,0.33354,0.51025,0.29939,0.30838,0.41633,0.52934,0.35206,0.37903,0.33622,0.35863,0.43712,0.26933,0.26165,0.42285,0.27076,0.34726,0.29532,0.42907,0.31867,0.38101,0.58551,0.35632,0.50212,0.21194,0.39318,0.37329,0.37522,0.32625,0.40879,0.43046,0.23947,0.46355,0.28323,0.37014,0.334,0.36492,0.55352,0.29992,0.2682,0.51946,0.5209,0.42177,0.18212,0.29528,0.37702,0.31399,0.43622,0.35882,0.4644,0.28769,0.52737,0.4397,0.43291,0.44981,0.38314,0.41147,0.31384,0.30911,0.49162,0.37607,0.35321,0.44836,0.4615,0.26824,0.44188,0.24795,0.41569,0.42928,0.35173,0.47531,0.54579,0.21752,0.43908,0.429,0.40655,0.38839,0.37412,0.36728,0.57755,0.5693,0.17246,0.30393,0.38006,0.41406,0.4602,0.23988,0.40855,0.31961,0.28312,0.32734,0.45705,0.50126,0.39715,0.37461,0.44724,0.57453,0.20304,0.20831,0.45019,0.58725,0.30633,0.38399,0.18534
"18",0.41676,0.47187,0.43822,0.34426,0.47564,1,0.5451,0.28072,0.39597,0.48178,0.34485,0.46251,0.46775,0.44578,0.40862,0.43081,0.33107,0.36828,0.39627,0.41192,0.31503,0.43775,0.36167,0.31762,0.34448,0.39283,0.36244,0.37671,0.59983,0.35193,0.40489,0.34748,0.27446,0.37762,0.36182,0.2727,0.42454,0.35259,0.3631,0.41309,0.37865,0.4126,0.22959,0.48373,0.44613,0.43217,0.27456,0.11167,0.43264,0.3898,0.36809,0.31038,0.3311,0.29321,0.31049,0.37918,0.33881,0.3305,0.50015,0.44175,0.4015,0.23562,0.3894,0.50394,0.31989,0.29383,0.48726,0.34236,0.37881,0.36893,0.38597,0.37886,0.34801,0.56511,0.39968,0.39347,0.37776,0.45279,0.55706,0.31351,0.38511,0.39645,0.26603,0.26454,0.30975,0.3551,0.30825,0.47652,0.32974,0.41237,0.38767,0.36655,0.3738,0.5906,0.23524,0.388,0.54295,0.41535,0.3612,0.34766,0.34676,0.38806,0.2442,0.2143,0.31387,0.50282,0.3403,0.55565,0.21564,0.4307,0.41795,0.36149,0.31537,0.36533,0.4661,0.37303,0.44004,0.42881,0.415,0.27048,0.21976,0.4279,0.5007,0.38789,0.37119,0.20697
"19",0.57148,0.56073,0.64271,0.50389,0.62654,0.5451,1,0.3249,0.32112,0.42831,0.29348,0.49772,0.40043,0.37486,0.44148,0.34275,0.30308,0.48978,0.33754,0.56332,0.4144,0.47013,0.28501,0.30187,0.42931,0.20418,0.25154,0.45037,0.49507,0.34487,0.31548,0.36236,0.35341,0.37289,0.41411,0.21023,0.46013,0.31867,0.3645,0.45069,0.36538,0.52636,0.2952,0.4623,0.30292,0.54681,0.26247,0.2984,0.3234,0.26375,0.2852,0.3607,0.30102,0.3468,0.54028,0.34701,0.39621,0.27812,0.39531,0.49088,0.35515,0.39606,0.44585,0.48094,0.34388,0.30505,0.36113,0.47607,0.46731,0.28446,0.27065,0.39095,0.33105,0.48555,0.46998,0.45764,0.38404,0.38234,0.4506,0.29459,0.27066,0.27063,0.27047,0.29513,0.45339,0.35036,0.31868,0.24498,0.25567,0.38575,0.32379,0.39075,0.47585,0.60182,0.17893,0.30344,0.41112,0.36362,0.32829,0.31473,0.47812,0.50921,0.36535,0.21923,0.32354,0.3439,0.41733,0.51498,0.28193,0.41508,0.34088,0.34134,0.30662,0.37381,0.46702,0.30437,0.41301,0.48055,0.39363,0.40319,0.33489,0.54517,0.56402,0.43339,0.29008,0.25923
"20",0.41569,0.32827,0.37077,0.43447,0.37065,0.28072,0.3249,1,0.40906,0.46108,0.3803,0.53742,0.37741,0.31685,0.44589,0.31346,0.33717,0.37425,0.38623,0.41175,0.31925,0.38182,0.15563,0.27925,0.50878,0.2295,0.37285,0.2821,0.51386,0.42196,0.33967,0.22602,0.39508,0.4848,0.36915,0.24739,0.47379,0.34843,0.44962,0.18381,0.21644,0.35048,0.19354,0.5137,0.36827,0.56714,0.2227,0.48271,0.28548,0.19014,0.3316,0.38299,0.45818,0.3807,0.46601,0.3028,0.48713,0.27202,0.42088,0.38573,0.37901,0.50511,0.49887,0.51545,0.34837,0.49892,0.33464,0.40863,0.33416,0.344,0.49599,0.45443,0.39628,0.49096,0.46291,0.40348,0.38472,0.34641,0.32315,0.2947,0.34613,0.56886,0.31075,0.38557,0.50559,0.31471,0.32758,0.31164,0.34231,0.44051,0.31332,0.31145,0.34868,0.63156,0.24422,0.34941,0.3761,0.42313,0.364,0.28249,0.43863,0.47171,0.30765,0.16309,0.258,0.33379,0.44135,0.5325,0.27036,0.53806,0.42711,0.37278,0.38845,0.39808,0.41777,0.33754,0.28501,0.50251,0.32813,0.35184,0.19417,0.45382,0.31985,0.36717,0.36359,0.23567
"21",0.32138,0.31037,0.35934,0.4132,0.35974,0.39597,0.32112,0.40906,1,0.33589,0.37892,0.46576,0.4203,0.37019,0.37717,0.38173,0.39806,0.3586,0.3598,0.37152,0.40728,0.37109,0.29127,0.38651,0.40831,0.28653,0.37768,0.44379,0.63128,0.24266,0.35356,0.25884,0.38974,0.43673,0.36082,0.28081,0.34711,0.33729,0.49604,0.41706,0.4118,0.38566,0.29903,0.34735,0.2069,0.39583,0.31752,0.22901,0.37818,0.28489,0.2843,0.31067,0.3559,0.30484,0.31739,0.34974,0.42644,0.27723,0.35212,0.31991,0.43075,0.34289,0.38597,0.35651,0.26489,0.31798,0.34728,0.28708,0.30291,0.27798,0.57704,0.42353,0.4607,0.48535,0.34886,0.34266,0.46899,0.31677,0.41649,0.31233,0.46061,0.50217,0.22742,0.41656,0.30209,0.25306,0.20137,0.43469,0.37686,0.44662,0.37437,0.32596,0.29625,0.50179,0.19079,0.3885,0.43167,0.30824,0.34,0.23629,0.17997,0.48062,0.18725,0.10054,0.28339,0.32154,0.3732,0.4664,0.27888,0.43857,0.39385,0.37242,0.39896,0.37363,0.3823,0.30288,0.4052,0.51674,0.33766,0.32946,0.49598,0.39963,0.37108,0.48103,0.50485,0.28145
