"","1","2","3","8","9","10","11","12","13","14","15","17","26","27","29","31","32","34","35","38","39","40","42","45","46","47","48","49","50","51","54","55","56","57","60","62","63","65","66","68","72","73","74","75","78","81","83","84","87","94","95","99","100","101","102","103","104","105","107","109","110","111","112","113","115","117","118","120","121","123","125","126","127","128","130","132","133","134","138","140","141","142","143","144","145","148","149","151","152","153","156","157","159","160","161","162","163","167","168","169","170","172","174","175","180","181","183","186","187","188","189","191","192","195","197","200","201","204","205","208","209","211","212","213","214","215","217","218","220","222","223","224","226","230","232","238","239","240","241","244","248","251","252","257","258","260","261","262","265","266","267","268","269","272","274","275","276","277","278","279","281","282","284","286","287","288","289","290","291","292","293","295","296","300"
"1",1,0.00045174,0.00028449,1.9372e-05,0.00012141,0.072401,0.00022358,4.077e-05,6.7949e-06,0.034286,5.0128e-05,1.502e-05,1.508e-05,0.0001018,0.065027,0.0054231,5.722e-06,8.291e-05,0.00030029,4.2915e-05,0.00073999,0.00033247,7.4506e-06,9.9838e-05,0.01096,5.2989e-05,0.00057423,0.00037038,0.00035226,0.00011384,0.00074995,0.0037814,0.079369,9.2149e-05,3.2425e-05,5.3644e-07,3.624e-05,0.0013276,0.00029194,2.5034e-05,2.3246e-06,0.013711,1.0252e-05,0.00023097,0.0019016,1.1444e-05,3.5763e-06,7.1049e-05,7.683e-05,0.0047859,2.2471e-05,0.060607,1.1921e-05,2.2352e-05,0.0098131,6.5565e-06,0.0018073,2.4617e-05,1.7583e-05,0.00017208,0.000328,0.019929,2.0325e-05,4.2558e-05,0.00091106,0.009348,1.2517e-06,0.00053591,0.0016432,0.00057346,5.1796e-05,8.2672e-05,0.00026846,0.00047815,0.00027043,0.20121,0.0018137,7.3433e-05,0.0036577,0.0038083,4.0829e-05,0.00067276,0.047334,1.1325e-06,0.00025719,0.014098,0.00020415,0.36235,0.00010633,2.6226e-06,0.0042686,0.055414,0.00072062,3.4571e-06,0.00060797,0.00013244,0.00016755,0.035147,1.1742e-05,0.00013661,0.00017315,0.00011533,0.00023359,6.0797e-06,0.00030857,3.0398e-05,1.5616e-05,0.00023586,0.00037748,3.2008e-05,0.0054169,1.0252e-05,0.001138,6.6757e-06,0.00087816,0.0047859,0.00025749,0.00057572,3.0696e-05,6.2644e-05,0.010753,0.1218,0.0012512,8.3625e-05,1.3232e-05,0.00032455,7.1168e-05,6.6757e-05,0.0021211,0.0020192,9.65e-05,1.0788e-05,0.0053447,6.2585e-06,0.0003503,0.00015348,0.00033396,0.00030446,2.4796e-05,0.0001294,0.00014627,2.7597e-05,5.2512e-05,0.00027221,0.0015184,4.8876e-06,1.21e-05,0.00028759,1.1623e-05,8.297e-05,9.6262e-05,4.071e-05,3.4571e-05,3.159e-06,9.2745e-05,3.159e-05,0.0012249,0.00041866,0.003071,9.2983e-06,3.6657e-05,7.6294e-06,4.8578e-05,0.00078028,1.4126e-05,3.2783e-06,2.4676e-05,0.0001539,1.353e-05,8.291e-05,0.00029045,0.00018138,5.126e-06,0.00012976
"2",0.00045174,1,0.00024486,2.6822e-06,1.0848e-05,0.072359,0.00012589,3.3677e-05,7.7486e-07,0.034225,4.4286e-05,7.391e-06,6.5565e-07,1.5199e-05,0.065028,0.0055133,4.1723e-07,1.2219e-05,0.00021201,2.0862e-06,0.0006386,0.00031072,4.5896e-06,5.9605e-07,0.010948,4.7088e-05,0.00049132,0.00023228,0,1.0729e-06,0.00033611,0.0037616,0.079369,8.3864e-05,4.5896e-06,3.475e-05,3.3379e-05,3.7551e-06,0.00025582,2.4319e-05,1.1325e-06,0.013714,2.6822e-06,0.0002197,0.0017812,3.5167e-06,5.9605e-08,1.3709e-06,5.0962e-05,0.0047268,2.9802e-06,0.060595,4.7684e-06,3.5763e-07,4.1723e-06,1.967e-06,0.0018107,2.7239e-05,1.2696e-05,0.00016409,0.00032663,0.019928,9.0003e-06,5.9605e-07,0.0002988,0.0093437,0,2.1458e-06,0.001515,2.7955e-05,4.9472e-05,8.0645e-05,1.21e-05,0.00042975,1.4901e-06,0.20087,0.0001812,6.2406e-05,0.0036533,0.0034671,1.1921e-06,7.2718e-06,0.04733,0,0.00024652,0.0031863,0.00018758,0.36205,9.2745e-05,1.0729e-06,0.0041974,0.055396,0.00064266,2.9802e-07,0.00060564,1.3113e-06,5.3644e-07,0.035101,6.7353e-06,5.4419e-05,0.00015914,0.00010616,7.7486e-07,1.0133e-06,2.9147e-05,1.0133e-06,1.1921e-07,0.00012034,0.00037754,2.3842e-06,0.0051823,1.967e-06,0.0011109,8.3447e-07,0.00084567,0.0048136,0.0002259,0.00044566,1.9729e-05,6.1333e-05,0.010645,0.12179,0.0012504,8.148e-05,2.265e-06,0.00015622,2.0266e-06,1.2219e-05,0.0021178,0.0020156,5.1916e-05,1.967e-06,0.0053287,1.1921e-07,0.00020689,3.5763e-07,0.00030214,0.00027001,1.4007e-05,0.00012982,0.00014395,1.1444e-05,1.3649e-05,0.0002653,0.0014694,2.3842e-07,6.5565e-07,1.8597e-05,6.2585e-06,5.1081e-05,0.00010097,8.7619e-06,1.6809e-05,1.5497e-06,3.8624e-05,1.7881e-06,0.0011902,4.4703e-06,5.722e-06,0,3.4034e-05,3.2187e-06,1.1027e-05,1.812e-05,1.0431e-05,5.3644e-07,8.9407e-07,0.00013727,1.6689e-06,4.822e-05,5.9426e-05,7.093e-05,5.9605e-08,7.689e-06
"3",0.00028449,0.00024486,1,4.828e-06,1.0788e-05,0.072374,9.7215e-05,3.3677e-05,2.9802e-07,0.034219,4.3929e-05,7.1526e-06,5.9605e-07,1.5497e-05,0.06503,0.0053832,3.5763e-07,1.2338e-05,0.00021189,1.4305e-06,0.00063533,0.00031108,4.2319e-06,5.3644e-07,0.010948,4.7207e-05,0.00049067,0.00023466,2.3842e-07,2.5034e-06,0.00033993,0.0038455,0.079323,9.0241e-05,4.5896e-06,1.7881e-07,5.9485e-05,3.0994e-06,0.00025487,2.1458e-05,1.1325e-06,0.013711,2.563e-06,0.00021988,0.0017802,3.5763e-06,2.8014e-06,7.1526e-07,4.9949e-05,0.004752,2.9206e-06,0.060592,4.7684e-06,3.0994e-06,3.9935e-06,8.3447e-07,0.0018713,2.2888e-05,1.2457e-05,0.00016391,0.00032604,0.019843,8.8811e-06,0,0.00029886,0.0093436,0,1.7285e-06,0.001515,2.8193e-05,4.9353e-05,8.0585e-05,1.3351e-05,0.00042415,1.1921e-06,0.20118,0.00018013,6.2108e-05,0.0036511,0.0034687,1.0729e-06,7.2718e-06,0.04733,4.7684e-07,0.00024647,0.0031871,0.00018716,0.36203,8.0585e-05,1.1325e-06,0.0042003,0.055395,0.00064224,1.1921e-07,0.00060564,1.1921e-06,2.265e-06,0.0351,6.4373e-06,5.4479e-05,0.00015837,0.00010467,1.6689e-06,0,2.9206e-05,8.3447e-07,4.7684e-07,0.00011963,0.00037122,1.7881e-06,0.0051827,2.0862e-06,0.0011171,5.9605e-07,0.0008505,0.0047791,0.00022572,0.00044554,1.7762e-05,6.2227e-05,0.010652,0.1218,0.0012501,8.1241e-05,2.3246e-06,0.00015712,2.2054e-06,1.4722e-05,0.0021178,0.0020151,5.2035e-05,2.1458e-06,0.0053136,2.3842e-07,0.00020432,4.1723e-07,0.00030273,0.00026995,1.3828e-05,0.00012964,0.00014389,1.1265e-05,1.359e-05,0.00026321,0.0014694,1.1921e-07,6.5565e-07,1.1981e-05,3.0994e-06,4.9889e-05,8.142e-05,8.4043e-06,2.3842e-07,1.7881e-06,3.7849e-05,2.0862e-06,0.0011865,4.5896e-06,1.2219e-05,8.3447e-07,3.32e-05,3.0398e-06,1.5616e-05,1.7345e-05,8.1658e-06,4.7684e-07,9.5367e-07,0.00013751,2.4438e-06,4.4465e-05,5.9366e-05,6.9022e-05,0,7.5102e-06
"8",1.9372e-05,2.6822e-06,4.828e-06,1,1.0729e-05,0.07235,9.7156e-05,3.6001e-05,2.3842e-07,0.034208,4.3929e-05,7.093e-06,5.9605e-07,1.5199e-05,0.06503,0.0053809,3.5763e-07,1.2159e-05,0.00021189,1.1921e-06,0.00063521,0.0003103,3.9339e-06,3.5763e-07,0.010949,4.6849e-05,0.00049073,0.00023168,5.9605e-08,7.1526e-07,0.00033611,0.0037618,0.079344,8.3447e-05,3.0994e-06,1.7881e-07,3.1888e-05,2.9802e-06,0.00025445,2.0504e-05,1.0729e-06,0.01371,2.265e-06,0.00021923,0.0017792,3.4571e-06,0,7.1526e-07,4.8995e-05,0.0047252,2.861e-06,0.06064,4.7684e-06,5.9605e-08,3.5167e-06,7.1526e-07,0.0018069,2.2948e-05,1.2279e-05,0.00016391,0.00032538,0.019845,8.8215e-06,0,0.0002988,0.009354,0,1.5497e-06,0.001515,2.7895e-05,4.9412e-05,8.0645e-05,1.204e-05,0.00042397,9.5367e-07,0.20085,0.00017977,6.2168e-05,0.0036501,0.0034662,1.0729e-06,7.2718e-06,0.047329,0,0.00024652,0.0031862,0.00018698,0.36209,8.0466e-05,1.0729e-06,0.0041982,0.055397,0.00064188,0,0.00060564,1.0729e-06,3.5763e-07,0.035088,5.9605e-06,5.4419e-05,0.00015992,0.00010443,5.9605e-07,0,2.9087e-05,5.9605e-07,0,0.00011772,0.00037158,1.7881e-06,0.0051888,1.9073e-06,0.0011073,5.9605e-07,0.00084543,0.0048105,0.00022525,0.00044554,1.7643e-05,6.1274e-05,0.010649,0.12178,0.0012498,8.1062e-05,2.265e-06,0.00015569,2.0266e-06,1.204e-05,0.0021218,0.0020157,5.1856e-05,1.9073e-06,0.0053122,0,0.00020432,5.9605e-08,0.00030202,0.00026989,1.359e-05,0.00012946,0.00014389,1.1206e-05,1.3649e-05,0.00026333,0.0014691,1.1921e-07,5.9605e-07,1.1802e-05,1.1921e-07,4.9651e-05,8.1241e-05,8.3447e-06,1.1921e-07,1.5497e-06,3.7789e-05,1.7881e-06,0.0011864,4.2915e-06,5.6028e-06,0,3.314e-05,2.9802e-06,1.0908e-05,1.7285e-05,7.987e-06,3.5763e-07,8.3447e-07,0.00013721,1.6689e-06,4.3631e-05,5.9366e-05,6.8426e-05,0,7.2718e-06
"9",0.00012141,1.0848e-05,1.0788e-05,1.0729e-05,1,0.072345,9.7215e-05,3.3677e-05,2.3842e-07,0.034268,4.3869e-05,7.0333e-06,5.9605e-07,1.5318e-05,0.065031,0.0053841,3.5763e-07,1.2159e-05,0.00021231,1.1921e-06,0.00063598,0.00031036,3.9339e-06,7.7486e-07,0.010948,4.7266e-05,0.00049049,0.00023216,5.9605e-08,7.1526e-07,0.00033677,0.0037597,0.079355,8.3447e-05,3.0994e-06,8.9407e-07,3.2425e-05,2.9802e-06,0.00025451,2.0504e-05,1.1325e-06,0.013713,2.265e-06,0.00021923,0.0017791,3.5167e-06,0,7.7486e-07,4.9531e-05,0.004726,2.9206e-06,0.060591,4.7684e-06,0,3.5167e-06,7.7486e-07,0.0018064,2.2888e-05,1.2636e-05,0.00016409,0.00032634,0.019843,8.8811e-06,0,0.00029892,0.0093421,0,1.6093e-06,0.0015153,2.7955e-05,4.9412e-05,8.0884e-05,1.204e-05,0.00042421,9.5367e-07,0.20088,0.00017947,6.2168e-05,0.00365,0.0034739,1.0729e-06,7.2718e-06,0.047331,5.9605e-08,0.00024629,0.0031862,0.00018704,0.36203,8.0466e-05,1.0729e-06,0.0041981,0.055396,0.00064188,0,0.0006063,1.0729e-06,3.5763e-07,0.035087,6.1393e-06,5.4359e-05,0.00015867,0.00010467,5.9605e-07,0,2.9206e-05,6.5565e-07,0,0.0001179,0.00037569,1.7881e-06,0.0051826,1.9073e-06,0.0011081,5.9605e-07,0.00084543,0.0047899,0.00022358,0.00044525,1.7643e-05,6.1631e-05,0.010645,0.12179,0.0012501,8.1062e-05,2.265e-06,0.00015575,2.0266e-06,1.2398e-05,0.0021181,0.0020236,5.1856e-05,1.9073e-06,0.0053126,0,0.00020427,0,0.00030196,0.00026989,1.359e-05,0.00012934,0.000144,1.1206e-05,1.3709e-05,0.00026286,0.0014694,1.1921e-07,5.9605e-07,1.1683e-05,1.1921e-07,4.9829e-05,8.1182e-05,8.4043e-06,1.1921e-07,1.5497e-06,3.7849e-05,1.7881e-06,0.0011864,4.2915e-06,5.7817e-06,0,3.32e-05,2.9802e-06,1.0788e-05,1.7285e-05,8.2254e-06,4.1723e-07,8.3447e-07,0.00013822,1.6689e-06,4.369e-05,5.9426e-05,6.8426e-05,0,7.3314e-06
"10",0.072401,0.072359,0.072374,0.07235,0.072345,1,0.00013179,5.6803e-05,1.3113e-06,0.034208,4.4942e-05,9.3579e-06,4.3511e-06,2.4259e-05,0.065037,0.0054767,2.1815e-05,4.1008e-05,0.00023723,5.3048e-06,0.00085378,0.00031966,2.3782e-05,7.1526e-07,0.011528,0.00011051,0.00049597,0.00023359,0.00011563,3.3677e-05,0.00034392,0.0037748,0.079338,8.5115e-05,7.1526e-06,1.3471e-05,7.4923e-05,1.3769e-05,0.00028056,2.2054e-05,6.5565e-06,0.013787,0.00013769,0.00022185,0.0018102,9.042e-05,1.0133e-06,3.618e-05,7.5936e-05,0.0047349,3.6359e-06,0.060597,1.5557e-05,9.4175e-06,0.0016462,4.6074e-05,0.0018785,2.7061e-05,1.6332e-05,0.00017333,0.00032943,0.019863,2.3782e-05,2.9802e-07,0.00030982,0.0094468,9.8765e-05,1.9729e-05,0.0015895,3.8683e-05,5.3406e-05,9.34e-05,2.0325e-05,0.00042588,5.132e-05,0.20128,0.00018275,0.00014913,0.0036697,0.0034704,5.4836e-06,0.00012338,0.047345,1.7762e-05,0.00046957,0.0032104,0.00021768,0.36232,0.00012928,1.4305e-06,0.0045591,0.055547,0.0012801,0.00012898,0.00065482,3.4571e-06,0.0014732,0.035164,6.2466e-05,0.00015259,0.00017667,0.00012684,3.4034e-05,7.6294e-06,6.4611e-05,1.6093e-06,5.7817e-06,0.00029075,0.00049955,1.9252e-05,0.0053979,0.021224,0.0011202,0.00027025,0.00084704,0.0049375,0.0005601,0.00044572,8.2195e-05,0.00015068,0.010652,0.12192,0.0012718,9.2685e-05,1.8299e-05,0.00016904,4.8578e-05,1.9968e-05,0.0021344,0.002021,5.8115e-05,5.0664e-06,0.0053627,6.3181e-06,0.00021374,5.3644e-06,0.00037724,0.00027823,3.3677e-05,0.00015426,0.00020081,2.2173e-05,2.8431e-05,0.00026536,0.001475,5.2333e-05,4.2915e-06,1.7762e-05,7.7486e-07,5.2929e-05,0.00015372,2.9564e-05,2.557e-05,5.281e-05,3.9041e-05,0.0043282,0.0011904,0.00020295,6.3181e-06,0.00017899,3.3379e-05,5.3644e-06,7.2956e-05,2.9862e-05,9.8348e-06,3.4392e-05,1.4842e-05,0.00013834,2.0862e-06,0.00014901,6.2466e-05,7.3075e-05,2.2054e-05,7.3314e-06
"11",0.00022358,0.00012589,9.7215e-05,9.7156e-05,9.7215e-05,0.00013179,1,3.3617e-05,1.5497e-06,0.034207,4.4703e-05,7.0333e-06,4.7088e-06,1.5259e-05,0.065049,0.0053822,3.5763e-07,1.2219e-05,0.00021213,1.4305e-06,0.00063527,0.00031042,3.9339e-06,8.3447e-07,0.010948,4.7207e-05,0.00049084,0.00023156,5.9605e-08,3.0994e-06,0.00033623,0.0037705,0.079324,8.3447e-05,3.2187e-06,1.1921e-07,3.1888e-05,3.4571e-06,0.00025457,2.0802e-05,1.0729e-06,0.013746,3.159e-06,0.00021952,0.0017806,3.5763e-06,5.9605e-08,8.3447e-07,4.9055e-05,0.0047271,2.9206e-06,0.060619,5.0068e-06,4.1723e-07,5.1856e-06,8.3447e-07,0.0018145,2.3186e-05,1.2279e-05,0.00016403,0.00032532,0.019844,9.1195e-06,1.7881e-07,0.00029927,0.0093703,0,1.5497e-06,0.001515,2.7895e-05,4.9472e-05,8.0884e-05,1.21e-05,0.00042623,2.265e-06,0.20092,0.00018001,6.2227e-05,0.0036514,0.0034668,1.5497e-06,7.2718e-06,0.04733,6.5565e-07,0.00024647,0.003187,0.00018698,0.36205,8.0824e-05,3.3975e-06,0.0042002,0.05541,0.00064623,2.6226e-06,0.00060558,1.1921e-06,1.0729e-06,0.035084,6.0201e-06,5.4538e-05,0.00015855,0.00010496,7.1526e-07,9.5367e-07,2.9385e-05,6.5565e-07,0,0.00011766,0.00037098,1.7881e-06,0.0054076,1.9073e-06,0.0011091,6.5565e-07,0.00085008,0.0047817,0.00022531,0.00044638,1.7643e-05,6.1452e-05,0.010654,0.12182,0.00125,8.3208e-05,2.265e-06,0.00015587,2.0862e-06,1.204e-05,0.0021188,0.0020142,5.2392e-05,1.9073e-06,0.0053123,0,0.00020444,1.7881e-07,0.00030243,0.00027019,1.359e-05,0.00013059,0.00014418,1.1265e-05,1.3649e-05,0.00026304,0.0014691,1.1921e-07,5.9605e-07,1.1802e-05,2.3842e-07,5.126e-05,8.1241e-05,8.7023e-06,1.7881e-07,1.7881e-06,3.7849e-05,1.8477e-06,0.0011871,4.3511e-06,5.6028e-06,2.3842e-07,3.3319e-05,3.0398e-06,1.651e-05,1.7703e-05,8.1062e-06,4.1723e-07,8.9407e-07,0.00013715,2.3246e-06,4.369e-05,5.9485e-05,6.8426e-05,5.9605e-08,7.3314e-06
"12",4.077e-05,3.3677e-05,3.3677e-05,3.6001e-05,3.3677e-05,5.6803e-05,3.3617e-05,1,2.3842e-07,0.034206,4.3929e-05,7.0333e-06,5.9605e-07,1.5378e-05,0.065035,0.0053878,4.1723e-07,1.2159e-05,0.00021225,1.1921e-06,0.00063533,0.00031036,4.1127e-06,4.1723e-07,0.010949,5.0068e-05,0.00049049,0.0002318,2.9802e-07,7.1526e-07,0.00033605,0.0037595,0.079374,8.3864e-05,3.159e-06,8.3447e-07,3.1829e-05,2.9802e-06,0.00025451,2.0564e-05,1.1325e-06,0.01371,2.3246e-06,0.00021929,0.001779,3.4571e-06,0,7.1526e-07,4.9055e-05,0.0047357,2.9206e-06,0.060589,4.8876e-06,2.3842e-07,3.5167e-06,7.7486e-07,0.0018063,2.3007e-05,1.2338e-05,0.00016391,0.00032586,0.019843,8.8215e-06,0,0.0002991,0.0093393,5.9605e-08,1.6093e-06,0.0015177,2.8014e-05,4.9472e-05,8.0645e-05,1.21e-05,0.00042397,9.5367e-07,0.20085,0.00017947,6.2108e-05,0.0036551,0.0034711,1.0729e-06,7.2718e-06,0.04733,0,0.00024641,0.0031862,0.00018722,0.36203,8.0764e-05,1.1921e-06,0.0042368,0.055395,0.000642,0,0.00060564,1.1325e-06,4.1723e-07,0.035097,5.9605e-06,5.4419e-05,0.00015908,0.00010449,5.9605e-07,0,2.9147e-05,5.9605e-07,0,0.00011766,0.0003711,3.5167e-06,0.0052003,1.967e-06,0.0011092,5.9605e-07,0.00084591,0.0047789,0.00022811,0.0004456,1.7643e-05,6.2406e-05,0.010653,0.12179,0.0012502,8.1122e-05,2.3246e-06,0.00015569,2.0266e-06,1.204e-05,0.0021337,0.0020137,5.1856e-05,2.0862e-06,0.0053173,0,0.0002051,0,0.00030214,0.00026995,1.3649e-05,0.00012976,0.000144,1.1504e-05,1.3649e-05,0.00026286,0.0014691,1.1921e-07,5.9605e-07,1.1683e-05,1.7881e-07,4.9651e-05,8.1182e-05,8.6427e-06,1.1921e-07,1.5497e-06,3.7849e-05,1.967e-06,0.0011871,4.2915e-06,6.0797e-06,5.9605e-08,3.3259e-05,2.9802e-06,1.0729e-05,1.7285e-05,8.1062e-06,4.1723e-07,8.3447e-07,0.00013709,1.6689e-06,4.375e-05,5.9366e-05,6.8486e-05,0,7.2718e-06
"13",6.7949e-06,7.7486e-07,2.9802e-07,2.3842e-07,2.3842e-07,1.3113e-06,1.5497e-06,2.3842e-07,1,0.034871,4.3869e-05,7.0333e-06,5.9605e-07,1.5318e-05,0.065034,0.0053813,3.5763e-07,1.2219e-05,0.00021195,1.1921e-06,0.00063699,0.00031042,3.9339e-06,3.5763e-07,0.010948,4.6909e-05,0.00049049,0.00023174,0,7.1526e-07,0.00033611,0.0037594,0.079371,8.3447e-05,3.0994e-06,1.1921e-07,3.1829e-05,2.9802e-06,0.00025457,2.0623e-05,1.0729e-06,0.013711,2.265e-06,0.00021917,0.0017837,3.4571e-06,0,7.1526e-07,4.9055e-05,0.0047258,2.861e-06,0.060596,4.7684e-06,0,3.4571e-06,7.1526e-07,0.0018097,2.2888e-05,1.2279e-05,0.00016439,0.00032538,0.019843,8.8215e-06,0,0.0002988,0.0093387,0,1.5497e-06,0.0015146,2.7895e-05,4.9412e-05,8.0824e-05,1.204e-05,0.00042397,9.5367e-07,0.20086,0.00017959,6.2168e-05,0.0036581,0.0034674,1.0729e-06,7.2718e-06,0.047328,0,0.00024736,0.0031862,0.00018704,0.36203,8.0466e-05,1.0729e-06,0.0041989,0.055395,0.000642,0,0.00061548,1.0729e-06,3.5763e-07,0.035106,5.9605e-06,5.4419e-05,0.00015843,0.00010443,5.9605e-07,0,2.9087e-05,5.9605e-07,0,0.0001176,0.0003711,1.7881e-06,0.0051826,1.9073e-06,0.0011085,5.9605e-07,0.00084603,0.0047789,0.00022364,0.00044519,1.7643e-05,6.1274e-05,0.010641,0.12179,0.0012499,8.1182e-05,2.265e-06,0.00015581,2.0266e-06,1.204e-05,0.0021178,0.002024,5.1856e-05,1.9073e-06,0.0053276,0,0.00020427,0,0.00030202,0.00026989,1.359e-05,0.00012946,0.00014395,1.1206e-05,1.359e-05,0.0002628,0.0014691,1.1921e-07,5.9605e-07,1.1683e-05,1.1921e-07,4.9591e-05,8.1182e-05,8.3447e-06,1.1921e-07,1.5497e-06,3.7789e-05,1.7881e-06,0.0011864,4.2915e-06,5.6028e-06,0,3.314e-05,2.9802e-06,1.0729e-05,1.7285e-05,7.987e-06,3.5763e-07,8.3447e-07,0.00013727,1.6689e-06,4.375e-05,5.9485e-05,6.8724e-05,0,7.2718e-06
