"m004_linden_d6","m004_linden_d7","m004_linden_d8","m005_nicosia_d6","m005_nicosia_d7","m005_nicosia_d8","m006_rabat_d6","m006_rabat_d7","m006_rabat_d8","m007_klaksvik_d6","m007_klaksvik_d7","m007_klaksvik_d8","m016_beirut_d6","m016_beirut_d7","m016_beirut_d8","m018_rotterdam_d6","m018_rotterdam_d7","m018_rotterdam_d8","m019_banjul_d6","m019_banjul_d7","m019_banjul_d8","m020_edinburghofthesevenseas_d6","m020_edinburghofthesevenseas_d7","m020_edinburghofthesevenseas_d8","m021_dakhla_d6","m021_dakhla_d7","m021_dakhla_d8","m022_marseille_d6","m022_marseille_d7","m022_marseille_d8","m023_malabo_d6","m023_malabo_d7","m023_malabo_d8","m024_kigali_d6","m024_kigali_d7","m024_kigali_d8","m025_westbay_d6","m025_westbay_d7","m025_westbay_d8","m028_debrecen_d6","m028_debrecen_d7","m028_debrecen_d8","m030_sanaa_d6","m030_sanaa_d7","m030_sanaa_d8","m033_tighina_d6","m033_tighina_d7","m033_tighina_d8","m036_adducity_d6","m036_adducity_d7","m036_adducity_d8","m037_willemstad_d6","m037_willemstad_d7","m037_willemstad_d8","m041_bucharest_d6","m041_bucharest_d7","m041_bucharest_d8","m043_colon_d6","m043_colon_d7","m043_colon_d8","m044_stanley_d6","m044_stanley_d7","m044_stanley_d8","m052_poonsaan_d6","m052_poonsaan_d7","m052_poonsaan_d8","m053_cork_d6","m053_cork_d7","m053_cork_d8","m058_alisabieh_d6","m058_alisabieh_d7","m058_alisabieh_d8","m059_montecarlo_d6","m059_montecarlo_d7","m059_montecarlo_d8","m061_alrayyan_d6","m061_alrayyan_d7","m061_alrayyan_d8","m064_managua_d6","m064_managua_d7","m064_managua_d8","m067_kampala_d6","m067_kampala_d7","m067_kampala_d8","m069_nanjing_d6","m069_nanjing_d7","m069_nanjing_d8","m070_athens_d6","m070_athens_d7","m070_athens_d8","m071_jamestown_d6","m071_jamestown_d7","m071_jamestown_d8","m076_prague_d6","m076_prague_d7","m076_prague_d8","m077_kualabelait_d6","m077_kualabelait_d7","m077_kualabelait_d8","m079_ebeye_d6","m079_ebeye_d7","m079_ebeye_d8","m080_saipan_d6","m080_saipan_d7","m080_saipan_d8","m082_dubai_d6","m082_dubai_d7","m082_dubai_d8","m085_newyorkcity_d6","m085_newyorkcity_d7","m085_newyorkcity_d8","m086_kualalumpur_d6","m086_kualalumpur_d7","m086_kualalumpur_d8","m088_cayenne_d6","m088_cayenne_d7","m088_cayenne_d8","m089_yaren_d6","m089_yaren_d7","m089_yaren_d8","m090_riyadh_d6","m090_riyadh_d7","m090_riyadh_d8","m091_tiraspol_d6","m091_tiraspol_d7","m091_tiraspol_d8","m092_saopaulo_d6","m092_saopaulo_d7","m092_saopaulo_d8","m093_ganja_d6","m093_ganja_d7","m093_ganja_d8","m096_helsinki_d6","m096_helsinki_d7","m096_helsinki_d8","m097_basseterre_d6","m097_basseterre_d7","m097_basseterre_d8","m098_marigot_d6","m098_marigot_d7","m098_marigot_d8","m106_zurich_d6","m106_zurich_d7","m106_zurich_d8","m108_bern_d6","m108_bern_d7","m108_bern_d8","m114_istanbul_d6","m114_istanbul_d7","m114_istanbul_d8","m116_pyongyang_d6","m116_pyongyang_d7","m116_pyongyang_d8","m119_douglas_d6","m119_douglas_d7","m119_douglas_d8","m122_koror_d6","m122_koror_d7","m122_koror_d8","m124_havana_d6","m124_havana_d7","m124_havana_d8","m129_kuwaitcity_d6","m129_kuwaitcity_d7","m129_kuwaitcity_d8","m131_shusha_d6","m131_shusha_d7","m131_shusha_d8","m135_ciudaddeleste_d6","m135_ciudaddeleste_d7","m135_ciudaddeleste_d8","m136_saintpetersburg_d6","m136_saintpetersburg_d7","m136_saintpetersburg_d8","m137_asau_d6","m137_asau_d7","m137_asau_d8","m139_paramaribo_d6","m139_paramaribo_d7","m139_paramaribo_d8","m146_moroni_d6","m146_moroni_d7","m146_moroni_d8","m147_vilnius_d6","m147_vilnius_d7","m147_vilnius_d8","m150_zinder_d6","m150_zinder_d7","m150_zinder_d8","m154_london_d6","m154_london_d7","m154_london_d8","m155_blantyre_d6","m155_blantyre_d7","m155_blantyre_d8","m158_monrovia_d6","m158_monrovia_d7","m158_monrovia_d8","m164_canberra_d6","m164_canberra_d7","m164_canberra_d8","m165_fivecays_d6","m165_fivecays_d7","m165_fivecays_d8","m166_hanoi_d6","m166_hanoi_d7","m166_hanoi_d8","m171_barentsburg_d6","m171_barentsburg_d7","m171_barentsburg_d8","m173_ulaanbaatar_d6","m173_ulaanbaatar_d7","m173_ulaanbaatar_d8","m176_nouadhibou_d6","m176_nouadhibou_d7","m176_nouadhibou_d8","m177_baku_d6","m177_baku_d7","m177_baku_d8","m178_ouagadougou_d6","m178_ouagadougou_d7","m178_ouagadougou_d8","m179_roseau_d6","m179_roseau_d7","m179_roseau_d8","m182_cetinje_d6","m182_cetinje_d7","m182_cetinje_d8","m184_gustavia_d6","m184_gustavia_d7","m184_gustavia_d8","m185_stgeorges_d6","m185_stgeorges_d7","m185_stgeorges_d8","m190_chisinau_d6","m190_chisinau_d7","m190_chisinau_d8","m193_nouakchott_d6","m193_nouakchott_d7","m193_nouakchott_d8","m194_harare_d6","m194_harare_d7","m194_harare_d8","m196_dublin_d6","m196_dublin_d7","m196_dublin_d8","m198_khujand_d6","m198_khujand_d7","m198_khujand_d8","m199_eschsuralzette_d6","m199_eschsuralzette_d7","m199_eschsuralzette_d8","m202_oslo_d6","m202_oslo_d7","m202_oslo_d8","m203_grytviken_d6","m203_grytviken_d7","m203_grytviken_d8","m206_yerevan_d6","m206_yerevan_d7","m206_yerevan_d8","m207_birkirkara_d6","m207_birkirkara_d7","m207_birkirkara_d8","m210_antananarivo_d6","m210_antananarivo_d7","m210_antananarivo_d8","m216_almaty_d6","m216_almaty_d7","m216_almaty_d8","m219_khartoum_d6","m219_khartoum_d7","m219_khartoum_d8","m221_kowloon_d6","m221_kowloon_d7","m221_kowloon_d8","m225_sokode_d6","m225_sokode_d7","m225_sokode_d8","m227_muscat_d6","m227_muscat_d7","m227_muscat_d8","m228_milan_d6","m228_milan_d7","m228_milan_d8","m229_puentealto_d6","m229_puentealto_d7","m229_puentealto_d8","m231_rambaud_d6","m231_rambaud_d7","m231_rambaud_d8","m233_buenosaires_d6","m233_buenosaires_d7","m233_buenosaires_d8","m234_oranjestad_d6","m234_oranjestad_d7","m234_oranjestad_d8","m235_matautu_d6","m235_matautu_d7","m235_matautu_d8","m236_santaana_d6","m236_santaana_d7","m236_santaana_d8","m237_gagra_d6","m237_gagra_d7","m237_gagra_d8","m242_ecatepec_d6","m242_ecatepec_d7","m242_ecatepec_d8","m243_saotome_d6","m243_saotome_d7","m243_saotome_d8","m245_palikir_d6","m245_palikir_d7","m245_palikir_d8","m246_bantam_d6","m246_bantam_d7","m246_bantam_d8","m247_aleppo_d6","m247_aleppo_d7","m247_aleppo_d8","m249_bitola_d6","m249_bitola_d7","m249_bitola_d8","m250_quetzaltenango_d6","m250_quetzaltenango_d7","m250_quetzaltenango_d8","m253_yangon_d6","m253_yangon_d7","m253_yangon_d8","m254_karachi_d6","m254_karachi_d7","m254_karachi_d8","m255_stepanakert_d6","m255_stepanakert_d7","m255_stepanakert_d8","m256_espoo_d6","m256_espoo_d7","m256_espoo_d8","m259_darkhan_d6","m259_darkhan_d7","m259_darkhan_d8","m263_andorralavella_d6","m263_andorralavella_d7","m263_andorralavella_d8","m264_stpeterport_d6","m264_stpeterport_d7","m264_stpeterport_d8","m270_quezoncity_d6","m270_quezoncity_d7","m270_quezoncity_d8","m271_portmoresby_d6","m271_portmoresby_d7","m271_portmoresby_d8","m273_sukhumi_d6","m273_sukhumi_d7","m273_sukhumi_d8","m280_skopje_d6","m280_skopje_d7","m280_skopje_d8","m283_lima_d6","m283_lima_d7","m283_lima_d8","m285_limassol_d6","m285_limassol_d7","m285_limassol_d8","m294_portauprince_d6","m294_portauprince_d7","m294_portauprince_d8","m297_vaduz_d6","m297_vaduz_d7","m297_vaduz_d8","m298_copenhagen_d6","m298_copenhagen_d7","m298_copenhagen_d8","m299_grosislet_d6","m299_grosislet_d7","m299_grosislet_d8","m004_linden_d5","m005_nicosia_d5","m006_rabat_d5","m007_klaksvik_d5","m016_beirut_d5","m018_rotterdam_d5","m019_banjul_d5","m020_edinburghofthesevenseas_d5","m021_dakhla_d5","m022_marseille_d5","m023_malabo_d5","m024_kigali_d5","m025_westbay_d5","m028_debrecen_d5","m030_sanaa_d5","m033_tighina_d5","m036_adducity_d5","m037_willemstad_d5","m041_bucharest_d5","m043_colon_d5","m044_stanley_d5","m052_poonsaan_d5","m053_cork_d5","m058_alisabieh_d5","m059_montecarlo_d5","m061_alrayyan_d5","m064_managua_d5","m067_kampala_d5","m069_nanjing_d5","m070_athens_d5","m071_jamestown_d5","m076_prague_d5","m077_kualabelait_d5","m079_ebeye_d5","m080_saipan_d5","m082_dubai_d5","m085_newyorkcity_d5","m086_kualalumpur_d5","m088_cayenne_d5","m089_yaren_d5","m090_riyadh_d5","m091_tiraspol_d5","m092_saopaulo_d5","m093_ganja_d5","m096_helsinki_d5","m097_basseterre_d5","m098_marigot_d5","m106_zurich_d5","m108_bern_d5","m114_istanbul_d5","m116_pyongyang_d5","m119_douglas_d5","m122_koror_d5","m124_havana_d5","m129_kuwaitcity_d5","m131_shusha_d5","m135_ciudaddeleste_d5","m136_saintpetersburg_d5","m137_asau_d5","m139_paramaribo_d5","m146_moroni_d5","m147_vilnius_d5","m150_zinder_d5","m154_london_d5","m155_blantyre_d5","m158_monrovia_d5","m164_canberra_d5","m165_fivecays_d5","m166_hanoi_d5","m171_barentsburg_d5","m173_ulaanbaatar_d5","m176_nouadhibou_d5","m177_baku_d5","m178_ouagadougou_d5","m179_roseau_d5","m182_cetinje_d5","m184_gustavia_d5","m185_stgeorges_d5","m190_chisinau_d5","m193_nouakchott_d5","m194_harare_d5","m196_dublin_d5","m198_khujand_d5","m199_eschsuralzette_d5","m202_oslo_d5","m203_grytviken_d5","m206_yerevan_d5","m207_birkirkara_d5","m210_antananarivo_d5","m216_almaty_d5","m219_khartoum_d5","m221_kowloon_d5","m225_sokode_d5","m227_muscat_d5","m228_milan_d5","m229_puentealto_d5","m231_rambaud_d5","m233_buenosaires_d5","m234_oranjestad_d5","m235_matautu_d5","m236_santaana_d5","m237_gagra_d5","m242_ecatepec_d5","m243_saotome_d5","m245_palikir_d5","m246_bantam_d5","m247_aleppo_d5","m249_bitola_d5","m250_quetzaltenango_d5","m253_yangon_d5","m254_karachi_d5","m255_stepanakert_d5","m256_espoo_d5","m259_darkhan_d5","m263_andorralavella_d5","m264_stpeterport_d5","m270_quezoncity_d5","m271_portmoresby_d5","m273_sukhumi_d5","m280_skopje_d5","m283_lima_d5","m285_limassol_d5","m294_portauprince_d5","m297_vaduz_d5","m298_copenhagen_d5","m299_grosislet_d5"
-9.5611e-05,-3.4644e-05,-0.00010349,5.2216e-05,-8.8224e-05,1.4188e-05,0.00010837,9.9e-05,0.00024641,-0.00015987,-0.00013439,-1.9365e-05,0.00014541,0.00021418,0.00012617,0.00013906,8.8897e-05,0.00023393,7.6312e-05,0.00012342,0.0002383,-4.891e-06,-5.189e-05,-0.00010622,-0.00013568,0.00018164,-8.9999e-05,9.2107e-06,-0.00017851,-7.8782e-05,-3.4534e-05,1.2369e-05,-0.00013032,0.00014004,0.0001939,4.4616e-05,-0.00011178,-4.8163e-05,-0.0001571,0.0002168,0.0001088,0.00014307,0.00022399,5.5995e-05,-0.00018707,0.00012464,5.4721e-05,4.1983e-05,1.6997e-05,2.0886e-05,-0.00010184,-2.7444e-05,4.2162e-05,0.00010287,6.829e-05,3.3587e-05,0.00031602,-0.00026576,-0.00016381,7.9439e-05,9.4628e-05,3.6969e-05,-6.4189e-05,5.1037e-07,-2.4227e-05,1.6045e-05,6.9064e-05,6.8472e-05,9.9055e-05,0.0003784,0.00031346,0.00024463,-0.00010956,-0.0002237,-9.8613e-06,0.00029181,-2.5886e-05,9.1e-05,7.662e-06,-9.5957e-05,-9.3704e-05,-5.3282e-05,8.3793e-05,5.4411e-05,0.00020455,0.00021561,-1.5853e-05,0.00010685,0.00026428,-0.00011405,4.0937e-05,-0.00015291,-0.00023232,-0.00020153,-5.7467e-05,-5.7339e-05,-3.3164e-06,-0.00018548,3.5916e-05,0.00029915,-5.3856e-05,0.00013748,-3.0053e-05,5.3592e-05,9.3369e-05,-5.7191e-05,-7.3564e-06,-6.4546e-05,1.659e-06,-8.1827e-06,6.5458e-05,0.00027833,0.00026366,0.00012725,0.00030482,0.00019283,0.00026504,0.00025987,7.8227e-06,-7.9402e-05,0.00022556,4.3379e-05,9.5803e-05,0.00027706,0.00010428,0.0001166,2.5182e-05,7.1675e-05,8.7393e-05,0.00016694,0.00018358,0.00013944,-2.9157e-05,4.7489e-06,-0.00011129,0.00013425,0.00022955,9.9565e-05,4.7215e-05,-9.8749e-05,-0.00013523,-5.4965e-05,-9.8405e-06,-0.00017883,-2.301e-05,5.471e-06,5.6961e-05,-0.00014585,-7.0678e-05,0.00012782,-1.2244e-05,-0.0001594,-0.00030672,0.00017586,1.6202e-06,-1.8989e-05,-0.0001455,-9.4565e-05,-0.00018978,-0.00014282,-0.00019412,-3.0363e-05,-9.798e-05,-0.00027562,-0.00019755,0.00010112,5.2517e-05,7.9449e-05,6.2987e-05,7.0987e-05,-3.2021e-05,-5.4575e-05,1.6513e-05,6.0362e-05,0.0001082,4.7049e-05,-0.00012332,0.00038785,-6.2215e-05,2.3317e-05,8.1257e-06,1.5124e-05,1.4108e-06,-0.0001201,-0.00013423,-8.229e-05,-9.849e-06,1.8251e-05,-0.00010612,1.0265e-05,-2.7681e-05,3.4396e-05,0.00016531,8.4938e-05,6.962e-05,-6.6218e-05,-0.0001759,-0.00025222,-0.00042386,-0.00030525,-0.00010866,-0.00015794,-0.00019667,-0.0001322,-4.3766e-05,9.4115e-06,-1.7586e-05,5.0368e-05,-0.0002006,-0.00020115,-8.1102e-05,-0.00015512,0.00013553,-1.3208e-05,-0.00015677,-8.7825e-05,0.00018906,-5.4102e-05,0.00026269,-0.00017813,-7.8578e-05,-3.9656e-05,0.0001073,0.00022523,0.00016325,-0.00013967,-0.00018676,-8.9809e-05,0.00013939,-4.4277e-05,4.7269e-05,8.439e-05,6.9276e-05,-5.4196e-05,-0.00013492,-0.00023325,-0.00024785,-9.1692e-05,-9.4083e-05,1.3178e-05,-0.00014261,-0.00014422,-0.00016402,-0.00022635,-8.1217e-05,-0.00030335,0.00018848,0.00011533,-0.00018632,0.00012825,-0.00016738,-2.0813e-05,0.00011135,0.00020457,0.00014787,5.2915e-05,2.759e-05,-3.6398e-05,1.6432e-06,9.7089e-05,-3.4569e-05,-8.7885e-05,-0.0002334,-5.1676e-05,-0.0002462,-0.00016073,-0.00019038,0.00017204,-6.512e-05,-0.00011276,5.1094e-06,-0.0001473,1.0588e-05,0.00030182,0.0001375,0.00017395,8.2984e-05,9.2391e-05,9.6279e-05,-6.8245e-05,-8.0503e-05,-0.00011259,9.7895e-05,-2.8763e-05,-4.02e-05,9.4709e-07,2.0839e-06,-8.0388e-05,0.00019233,0.00018317,5.218e-05,1.0638e-06,-0.00018561,-0.00017526,-0.00012104,0.00014069,4.2511e-07,-5.3422e-06,3.1139e-05,-6.7478e-05,5.5188e-05,4.5638e-05,9.4271e-05,-0.00013129,3.6553e-05,-9.7226e-08,-7.187e-05,0.00011437,-1.934e-06,5.6352e-06,-3.8832e-05,-8.6269e-05,-4.953e-05,-9.9335e-05,1.1185e-05,-0.00011292,-2.6281e-05,-6.7873e-05,-5.8405e-05,-9.4946e-05,0.00010748,-3.4281e-05,0.0001101,2.9379e-05,0.00021194,3.8059e-05,7.9572e-05,-0.00018261,-0.00012751,9.353e-05,-0.00012382,-7.4141e-05,1.9337e-05,9.1274e-05,8.0852e-05,0.00015777,2.9934e-06,0.00030232,0.00015366,0.00011462,-8.4138e-05,-5.2565e-05,-3.94e-05,-0.00011668,-0.00015815,1.9662e-05,-0.00010554,-0.00010706,-5.8502e-05,-7.31e-05,-9.1274e-05,-5.9201e-05,1.0556e-05,-0.00014917,-1.6867e-05,9.7443e-06,0.00012813,-0.0001646,-0.00016644,-0.00012377,2.4965e-06,-0.00014708,-6.8591e-05,-5.8718e-05,-5.673e-05,-2.8695e-05,7.3582e-05,6.6614e-05,4.4304e-05,4.4597e-05,-0.00023029,-8.9311e-05,0.00014185,5.5724e-05,9.5796e-05,-9.7471e-05,-9.853e-05,-0.00011041,-8.5771e-05,0.00011534,3.7638e-05,-4.542e-05,0.00018638,0.00014229,0.00017915,-2.2771e-05,4.2008e-05,-0.00016598,-4.4495e-05,2.046e-05,-0.00024763,0.00014281,-7.566e-05,0.00017384,-1.374e-05,-6.596e-05,6.675e-06,1.7093e-05,0.00015273,-0.00012508,0.00012215,0.00014271,-0.00028222,0.00013732,-9.5013e-05,3.5752e-05,0.00011742,-2.8565e-05,-9.8482e-05,-0.00010823,9.5896e-06,7.7528e-06,-7.1039e-05,0.00014875,-6.3989e-05,2.6012e-05,0.00031596,2.6502e-05,8.0255e-05,0.00010901,-1.3403e-05,1.4077e-05,3.6439e-05,9.8978e-05,-4.2484e-06,-2.1863e-05,-7.5047e-05,-3.5235e-05,2.245e-05,-5.8382e-05,-9.9764e-05,-1.0605e-06,-3.5104e-05,-1.1655e-05,2.2883e-05,9.5136e-06,4.7173e-05,0.00011243,-0.00012101,-0.00029746,-0.00013313,-0.00016313,1.3247e-05,-0.00028424,-9.3131e-05,-8.3936e-05,-0.0001327,-3.8882e-05,-7.0538e-05,1.0251e-05,4.0657e-05,-4.8216e-05,0.00015737,7.1389e-05,-0.00013369,-1.261e-05,-0.00018006,-0.00011139,-0.00010182,-0.00019907,0.00012061,-9.4011e-05,0.000179,-9.0939e-06,-5.9464e-05,-0.00010027,-0.00015137,-0.00014142,-7.4946e-05,0.00016321,0.00015449,-3.2642e-05,3.0061e-05,-7.5209e-05,6.8757e-05,1.0557e-05,-2.2458e-06,1.5498e-05,-5.6889e-05,-9.3372e-05,-5.3202e-05,9.5492e-05,-5.3313e-05,-0.00014104,-8.3165e-05,-3.7742e-06,9.7789e-05,-1.4436e-05,5.5398e-05,-1.2399e-05,9.3695e-05,4.4528e-06,-5.494e-05,-4.2256e-05,0.00016479,1.8684e-05,5.2385e-06,-0.00031828,2.464e-05,-1.6289e-05,5.2028e-05,6.3565e-05,-0.00010703,-0.00011944
4.6506e-05,8.3925e-06,9.3495e-05,-0.00014094,-7.1619e-05,0.00011555,-1.4115e-05,-7.6177e-05,-2.4371e-05,-8.5978e-05,1.8836e-05,-9.416e-05,-6.32e-05,-0.00010432,-8.614e-05,1.7084e-05,0.00013614,9.7193e-05,-0.0002076,-0.00032984,-0.00023972,0.0001462,0.00013946,0.00037851,2.2341e-05,-0.00013011,3.8721e-06,0.00030643,0.00016582,0.00024502,8.3198e-06,-0.00021001,-0.00010349,-1.1564e-05,-0.00011464,4.8042e-05,-0.00016346,-0.00015742,-1.5559e-05,-2.4734e-05,-2.5262e-05,-7.9088e-05,-3.7297e-05,-7.9072e-05,-9.5496e-05,-1.027e-05,4.5329e-05,-5.801e-06,4.5551e-06,0.00013193,0.00022612,0.00010363,5.0713e-05,2.8785e-05,7.6353e-05,-0.00011943,-1.7114e-06,-1.1541e-05,8.5559e-06,-6.9581e-05,-7.8538e-05,0.00010478,-3.2242e-05,0.00016013,-2.2383e-05,-7.3986e-05,-0.0001296,-9.2575e-05,2.2506e-05,-0.00011085,-0.00010941,-3.1767e-05,0.0001571,0.00016455,0.00020897,3.0938e-06,-0.00017826,1.5665e-05,3.8633e-05,-0.00015973,7.8857e-05,1.4264e-05,-0.00010735,-0.00016779,0.0002142,0.00052932,0.00028739,-7.7052e-05,-9.2737e-05,-0.0001005,-5.4873e-06,-8.9233e-05,-5.2089e-06,-6.388e-05,-0.00010977,-0.00014723,0.00023351,0.0003272,0.00032446,-0.00013761,-0.0004274,-0.00026654,-2.2356e-05,2.9889e-05,0.00012975,0.00013072,0.00013614,0.00023701,0.00024763,-0.00029414,-0.00012036,4.3652e-05,-8.3558e-05,7.3827e-05,0.00017139,1.9613e-05,0.00025974,-7.4334e-05,3.7479e-05,3.53e-05,-0.00015746,-0.00014765,-0.0001138,-8.4204e-05,7.7997e-05,-1.8337e-05,-7.6472e-05,-7.1858e-05,-9.5089e-05,-5.1188e-05,-8.5637e-05,-0.00011372,2.1496e-05,-3.3714e-05,6.8786e-05,-3.2783e-05,-6.2221e-05,-5.9298e-05,-0.00014157,-0.00014498,0.00015749,-0.00021114,2.3386e-05,-8.6622e-06,0.00030711,0.000178,5.4416e-05,-0.00014039,-3.2128e-05,-2.4386e-05,-0.00012531,-0.00016745,7.9805e-05,-0.00039016,-5.6954e-05,-0.00023841,9.2418e-05,0.0001784,4.5404e-05,-7.6598e-05,3.8978e-05,4.087e-05,-6.5016e-05,-0.00031163,-9.2069e-05,0.00024599,5.5567e-05,0.00015611,8.6348e-05,-1.5186e-05,7.5071e-05,-8.1343e-05,2.0935e-06,1.6336e-05,-6.3947e-05,3.5611e-05,-0.00017302,-0.00012185,-0.00012083,-9.3454e-05,-1.3713e-05,-0.00012333,-2.1536e-05,-0.00014398,-2.0844e-05,0.00017816,2.8191e-05,-0.00017175,2.585e-05,0.00016014,1.3767e-05,-0.00021778,-0.00015284,-0.00018108,-5.9101e-05,0.00030535,0.0003286,0.00036026,3.7878e-05,-4.7984e-06,0.00017964,0.00025753,0.00023333,0.00020816,-0.00017706,-9.8268e-05,5.3012e-05,5.8623e-06,1.2431e-05,-0.00010508,0.00023834,-0.00012583,0.0001955,-2.6939e-06,-6.6645e-05,0.00017772,-3.9474e-05,-0.00026464,1.5833e-05,0.00028057,2.3175e-05,7.9666e-05,4.9405e-05,8.3417e-05,0.00012623,-0.00020718,-0.00024898,-0.00018161,-0.00012961,-0.00015361,-2.6811e-06,5.9256e-05,0.00017575,0.00010744,-0.00012682,-0.00020083,-0.00031561,1.4741e-05,-2.5704e-05,0.00011536,7.8042e-06,6.8877e-05,0.00014418,9.2975e-05,0.00012981,0.00021979,4.3397e-05,-3.018e-07,2.4035e-06,2.1744e-05,-0.00011291,2.767e-05,-1.9994e-05,2.1075e-05,-8.5452e-05,4.9433e-05,1.8196e-05,-0.00011443,2.4516e-05,-0.00017576,8.7268e-05,-8.7019e-05,-5.9607e-05,-5.8963e-05,-0.00025071,-6.4377e-05,-0.00011045,5.2187e-05,-0.0002366,0.00011912,-8.9371e-05,-6.7614e-06,-1.2981e-05,-5.1087e-06,7.9498e-06,0.00013166,7.5206e-05,-0.00015904,-1.6321e-06,6.8873e-05,-2.878e-05,1.4347e-05,0.00021152,5.0403e-05,4.0086e-05,0.00014254,0.00013734,6.7304e-05,-6.0372e-05,-0.00010368,-6.5438e-05,4.7348e-05,3.8789e-05,7.3275e-05,3.8999e-05,1.2185e-05,0.0002116,-7.9321e-05,0.00013049,1.3768e-05,3.8892e-05,4.205e-05,0.00025331,7.4129e-05,0.0001002,6.9444e-05,-0.00042693,-0.00037861,-0.00042764,0.00018835,0.00014084,3.2265e-05,-0.00022509,-0.00018705,-4.3002e-05,-0.00023588,-9.1431e-05,-3.8782e-05,2.8047e-05,-3.9024e-05,1.4683e-05,-0.00045997,-0.00018063,-0.00024194,-0.00024526,0.00022237,4.4273e-05,-0.00010787,-0.00011009,8.8579e-05,-5.867e-05,-0.0002002,8.3863e-05,0.00015776,9.8002e-05,9.8441e-05,-7.4331e-05,-0.00010857,7.9705e-05,0.00022955,-0.00017231,0.00011844,-6.5984e-05,-0.00014154,0.00032153,-0.00012512,-6.3505e-05,0.00016245,-0.00013434,4.7193e-05,3.6565e-06,7.3422e-05,-2.6893e-05,4.9322e-05,-0.00013564,-0.00026957,-0.00010553,-0.00030706,-0.00013856,-2.3998e-05,-4.2492e-05,0.00011431,-9.4035e-06,-0.00012596,-0.00010908,-2.7614e-05,0.00010224,5.2597e-05,0.00019753,5.0051e-05,-0.0001311,0.00019005,-2.5746e-05,0.00012845,-2.4864e-06,0.00012215,0.00015821,0.00013178,8.7127e-05,-0.00022849,-0.00018477,-0.00019845,2.613e-05,2.5266e-05,-0.0002435,0.00013129,-0.00013042,0.00025935,-0.00010241,-3.1804e-05,-0.0001838,-0.00028354,0.00010285,5.0234e-05,-0.00011545,0.00010144,-2.5512e-05,1.5159e-05,4.9686e-05,-0.00014465,1.7616e-05,-3.8806e-05,6.505e-05,-0.00013788,-0.00015162,-4.1086e-05,2.535e-05,-0.00011776,0.0001975,-3.7478e-05,0.00024747,-0.00026991,0.00027669,1.3832e-05,-0.00016379,-6.5447e-05,7.6333e-06,-9.8201e-05,-0.00030595,-0.00010623,-0.00021811,-0.00025645,3.1279e-06,-2.3744e-05,2.4297e-05,-2.3423e-05,-1.382e-05,-8.6006e-05,-0.00015583,-0.00014051,7.1442e-05,0.00013144,-0.00025485,-0.00011349,-3.1152e-05,5.0266e-05,-9.5449e-05,1.3474e-05,-0.00016835,6.2675e-06,-1.9215e-05,-3.1541e-05,-0.00024876,7.1381e-05,-2.386e-05,0.00012656,-6.5991e-06,-0.00010642,3.5559e-05,-4.9253e-05,-0.00016207,-0.0001053,7.3077e-05,-0.00022402,-8.7599e-05,2.3941e-05,-2.7683e-05,3.5648e-05,7.2977e-05,0.00012122,-5.244e-05,-0.00016294,3.2342e-05,0.00011137,-8.5083e-05,-0.00013313,-0.00013208,3.9663e-05,-3.5198e-06,0.00011621,-0.00012381,-0.0001711,-9.1781e-05,8.7512e-05,-6.4125e-05,-3.0748e-05,9.1156e-05,-2.5974e-05,-5.88e-05,6.3697e-05,-0.00032842,0.00021391,-0.00015089,-0.00026135,-5.2738e-05,-0.00027545,-0.00034747,-6.3812e-05,-0.00012575,3.3742e-06,0.00023493,-0.00010563,-7.4336e-05,-9.7551e-05,1.6534e-06,7.4261e-05,-0.00015088,-8.3292e-05,-1.1759e-05,-0.00014552,-7.1566e-05,7.4381e-06,-4.4986e-05,9.841e-05
