mean_acc_A,model,params,stdev_acc_A
0.6726340588873319,SVClinear,"{'classifier__C': 0.001, 'classifier__kernel': 'linear', 'selecter__k': 82}",0.030171210880625323
0.6757297528989548,SVClinear,"{'classifier__C': 0.001, 'classifier__kernel': 'linear', 'selecter__k': 87}",0.025655367660029
0.6586141489861851,SVClinear,"{'classifier__C': 0.01, 'classifier__kernel': 'linear', 'selecter__k': 2}",0.041576370775581635
0.6786494006563224,SVClinear,"{'classifier__C': 0.01, 'classifier__kernel': 'linear', 'selecter__k': 7}",0.03793094272098755
0.6806766723330266,SVClinear,"{'classifier__C': 0.01, 'classifier__kernel': 'linear', 'selecter__k': 12}",0.021679838051226707
0.6811753017161571,SVClinear,"{'classifier__C': 0.01, 'classifier__kernel': 'linear', 'selecter__k': 17}",0.029128348015299708
0.7025107142996535,SVClinear,"{'classifier__C': 0.01, 'classifier__kernel': 'linear', 'selecter__k': 22}",0.020501220405104468
0.7004657094281677,SVClinear,"{'classifier__C': 0.01, 'classifier__kernel': 'linear', 'selecter__k': 27}",0.022022698776662474
0.7042120482662938,SVClinear,"{'classifier__C': 0.01, 'classifier__kernel': 'linear', 'selecter__k': 32}",0.023419170373898623
0.7141637200953943,SVClinear,"{'classifier__C': 0.01, 'classifier__kernel': 'linear', 'selecter__k': 37}",0.017912100615783643
0.7214163515791303,SVClinear,"{'classifier__C': 0.01, 'classifier__kernel': 'linear', 'selecter__k': 42}",0.021527610924310964
0.7215758477117277,SVClinear,"{'classifier__C': 0.01, 'classifier__kernel': 'linear', 'selecter__k': 47}",0.02219233585673357
0.719300487466068,SVClinear,"{'classifier__C': 0.01, 'classifier__kernel': 'linear', 'selecter__k': 52}",0.015989785562905284
0.7137893634656028,SVClinear,"{'classifier__C': 0.01, 'classifier__kernel': 'linear', 'selecter__k': 57}",0.026531361513259702
0.7292102708675468,SVClinear,"{'classifier__C': 0.01, 'classifier__kernel': 'linear', 'selecter__k': 62}",0.02305268540955763
0.7350150305173722,SVClinear,"{'classifier__C': 0.01, 'classifier__kernel': 'linear', 'selecter__k': 67}",0.02208921887598681
0.7339677199315797,SVClinear,"{'classifier__C': 0.01, 'classifier__kernel': 'linear', 'selecter__k': 72}",0.019332344847100825
0.7361969409641376,SVClinear,"{'classifier__C': 0.01, 'classifier__kernel': 'linear', 'selecter__k': 77}",0.015469319915055426
0.7274231616297461,SVClinear,"{'classifier__C': 0.01, 'classifier__kernel': 'linear', 'selecter__k': 82}",0.01647778002788262
0.7341754494154956,SVClinear,"{'classifier__C': 0.01, 'classifier__kernel': 'linear', 'selecter__k': 87}",0.014793763068730236
0.6606068397897628,SVClinear,"{'classifier__C': 0.10000000000000001, 'classifier__kernel': 'linear', 'selecter__k': 2}",0.03631741122648569
0.6783579872291106,SVClinear,"{'classifier__C': 0.10000000000000001, 'classifier__kernel': 'linear', 'selecter__k': 7}",0.035063190010613726
0.6740878479604285,SVClinear,"{'classifier__C': 0.10000000000000001, 'classifier__kernel': 'linear', 'selecter__k': 12}",0.03450295766679776
0.6956578371522992,SVClinear,"{'classifier__C': 0.10000000000000001, 'classifier__kernel': 'linear', 'selecter__k': 17}",0.025141100920870643
0.7115661652733446,SVClinear,"{'classifier__C': 0.10000000000000001, 'classifier__kernel': 'linear', 'selecter__k': 22}",0.024616108858092157
0.7164169651684409,SVClinear,"{'classifier__C': 0.10000000000000001, 'classifier__kernel': 'linear', 'selecter__k': 27}",0.025581309352005088
0.7205162713010785,SVClinear,"{'classifier__C': 0.10000000000000001, 'classifier__kernel': 'linear', 'selecter__k': 32}",0.023680202894178607
0.7278753111510206,SVClinear,"{'classifier__C': 0.10000000000000001, 'classifier__kernel': 'linear', 'selecter__k': 37}",0.022954637164957787
0.7238242682190488,SVClinear,"{'classifier__C': 0.10000000000000001, 'classifier__kernel': 'linear', 'selecter__k': 42}",0.02447395428616783
0.727401751472311,SVClinear,"{'classifier__C': 0.10000000000000001, 'classifier__kernel': 'linear', 'selecter__k': 47}",0.03324469848731504
0.7305657685529539,SVClinear,"{'classifier__C': 0.10000000000000001, 'classifier__kernel': 'linear', 'selecter__k': 52}",0.021615558131317054
0.7318223917451663,SVClinear,"{'classifier__C': 0.10000000000000001, 'classifier__kernel': 'linear', 'selecter__k': 57}",0.026755688902997506
0.7328798982462413,SVClinear,"{'classifier__C': 0.10000000000000001, 'classifier__kernel': 'linear', 'selecter__k': 62}",0.03159814596452816
0.7401085983033687,SVClinear,"{'classifier__C': 0.10000000000000001, 'classifier__kernel': 'linear', 'selecter__k': 67}",0.03126744094699655
0.7373881598935998,SVClinear,"{'classifier__C': 0.10000000000000001, 'classifier__kernel': 'linear', 'selecter__k': 72}",0.02466983389087475
0.7443481712444934,SVClinear,"{'classifier__C': 0.10000000000000001, 'classifier__kernel': 'linear', 'selecter__k': 77}",0.01743282992551629
0.7488001216940422,SVClinear,"{'classifier__C': 0.10000000000000001, 'classifier__kernel': 'linear', 'selecter__k': 82}",0.01955117753160822
0.7596134419364824,SVClinear,"{'classifier__C': 0.10000000000000001, 'classifier__kernel': 'linear', 'selecter__k': 87}",0.019003606650457822
0.6606108518230472,SVClinear,"{'classifier__C': 1.0, 'classifier__kernel': 'linear', 'selecter__k': 2}",0.03738611066862683
0.6810752559873833,SVClinear,"{'classifier__C': 1.0, 'classifier__kernel': 'linear', 'selecter__k': 7}",0.03758636914144157
0.6718700236300119,SVClinear,"{'classifier__C': 1.0, 'classifier__kernel': 'linear', 'selecter__k': 12}",0.03677128773458279
0.7005890468877709,SVClinear,"{'classifier__C': 1.0, 'classifier__kernel': 'linear', 'selecter__k': 17}",0.025113672068318237
0.7187288723415123,SVClinear,"{'classifier__C': 1.0, 'classifier__kernel': 'linear', 'selecter__k': 22}",0.021566783402521692
0.7236490975598351,SVClinear,"{'classifier__C': 1.0, 'classifier__kernel': 'linear', 'selecter__k': 27}",0.0161278105251066
0.7191565135475129,SVClinear,"{'classifier__C': 1.0, 'classifier__kernel': 'linear', 'selecter__k': 32}",0.026271070100917733
0.7175483778012939,SVClinear,"{'classifier__C': 1.0, 'classifier__kernel': 'linear', 'selecter__k': 37}",0.017933120460172675
0.7283551019767431,SVClinear,"{'classifier__C': 1.0, 'classifier__kernel': 'linear', 'selecter__k': 42}",0.030937839133836072
0.7379597482772283,SVClinear,"{'classifier__C': 1.0, 'classifier__kernel': 'linear', 'selecter__k': 47}",0.03384004933528152
0.7362336281110928,SVClinear,"{'classifier__C': 1.0, 'classifier__kernel': 'linear', 'selecter__k': 52}",0.020153778198119664
0.7366506941320039,SVClinear,"{'classifier__C': 1.0, 'classifier__kernel': 'linear', 'selecter__k': 57}",0.023331160673730297
0.7439324850639423,SVClinear,"{'classifier__C': 1.0, 'classifier__kernel': 'linear', 'selecter__k': 62}",0.023957984197776415
0.7452587847226756,SVClinear,"{'classifier__C': 1.0, 'classifier__kernel': 'linear', 'selecter__k': 67}",0.023297892434494257
0.7490769628488442,SVClinear,"{'classifier__C': 1.0, 'classifier__kernel': 'linear', 'selecter__k': 72}",0.02346568161617436
0.7467554484866997,SVClinear,"{'classifier__C': 1.0, 'classifier__kernel': 'linear', 'selecter__k': 77}",0.025904753664196034
0.750237764952971,SVClinear,"{'classifier__C': 1.0, 'classifier__kernel': 'linear', 'selecter__k': 82}",0.02207568768131823
0.7572746727355695,SVClinear,"{'classifier__C': 1.0, 'classifier__kernel': 'linear', 'selecter__k': 87}",0.019727295114888098
0.6606108518230472,SVClinear,"{'classifier__C': 10.0, 'classifier__kernel': 'linear', 'selecter__k': 2}",0.03738611066862683
0.6810752559873833,SVClinear,"{'classifier__C': 10.0, 'classifier__kernel': 'linear', 'selecter__k': 7}",0.03758636914144157
0.6722527385028003,SVClinear,"{'classifier__C': 10.0, 'classifier__kernel': 'linear', 'selecter__k': 12}",0.037360883097090236
0.6997288383115533,SVClinear,"{'classifier__C': 10.0, 'classifier__kernel': 'linear', 'selecter__k': 17}",0.027083734261672297
0.7195993573538618,SVClinear,"{'classifier__C': 10.0, 'classifier__kernel': 'linear', 'selecter__k': 22}",0.021459114612376304
0.7269219248784692,SVClinear,"{'classifier__C': 10.0, 'classifier__kernel': 'linear', 'selecter__k': 27}",0.01669052388454786
0.722802418700515,SVClinear,"{'classifier__C': 10.0, 'classifier__kernel': 'linear', 'selecter__k': 32}",0.028993414817557423
0.7161856297478011,SVClinear,"{'classifier__C': 10.0, 'classifier__kernel': 'linear', 'selecter__k': 37}",0.018949708527421925
0.7240261215545346,SVClinear,"{'classifier__C': 10.0, 'classifier__kernel': 'linear', 'selecter__k': 42}",0.028521475328283034
0.733620491418888,SVClinear,"{'classifier__C': 10.0, 'classifier__kernel': 'linear', 'selecter__k': 47}",0.03243325486384533
0.73306378274317,SVClinear,"{'classifier__C': 10.0, 'classifier__kernel': 'linear', 'selecter__k': 52}",0.022458728091052173
0.7369030543085945,SVClinear,"{'classifier__C': 10.0, 'classifier__kernel': 'linear', 'selecter__k': 57}",0.018422872579513735
0.7401836964928812,SVClinear,"{'classifier__C': 10.0, 'classifier__kernel': 'linear', 'selecter__k': 62}",0.026663365946532874
0.7449056890461647,SVClinear,"{'classifier__C': 10.0, 'classifier__kernel': 'linear', 'selecter__k': 67}",0.03446617248807621
0.7386447324143102,SVClinear,"{'classifier__C': 10.0, 'classifier__kernel': 'linear', 'selecter__k': 72}",0.03252325856323128
0.7427025952195045,SVClinear,"{'classifier__C': 10.0, 'classifier__kernel': 'linear', 'selecter__k': 77}",0.028353449054863405
0.7485756275649154,SVClinear,"{'classifier__C': 10.0, 'classifier__kernel': 'linear', 'selecter__k': 82}",0.029423235125994852
0.7562183585902966,SVClinear,"{'classifier__C': 10.0, 'classifier__kernel': 'linear', 'selecter__k': 87}",0.021393971526805028
0.6606108518230472,SVClinear,"{'classifier__C': 100.0, 'classifier__kernel': 'linear', 'selecter__k': 2}",0.03738611066862683
0.6810752559873833,SVClinear,"{'classifier__C': 100.0, 'classifier__kernel': 'linear', 'selecter__k': 7}",0.03758636914144157
0.6722527385028003,SVClinear,"{'classifier__C': 100.0, 'classifier__kernel': 'linear', 'selecter__k': 12}",0.037360883097090236
0.7005975577414095,SVClinear,"{'classifier__C': 100.0, 'classifier__kernel': 'linear', 'selecter__k': 17}",0.025802514880723913
0.7189222387539347,SVClinear,"{'classifier__C': 100.0, 'classifier__kernel': 'linear', 'selecter__k': 22}",0.02157327386491711
0.7262488183118265,SVClinear,"{'classifier__C': 100.0, 'classifier__kernel': 'linear', 'selecter__k': 27}",0.01649806919975623
0.7228160677722196,SVClinear,"{'classifier__C': 100.0, 'classifier__kernel': 'linear', 'selecter__k': 32}",0.026506349686052144
0.7203304745297868,SVClinear,"{'classifier__C': 100.0, 'classifier__kernel': 'linear', 'selecter__k': 37}",0.01935014871873151
0.7268347965078759,SVClinear,"{'classifier__C': 100.0, 'classifier__kernel': 'linear', 'selecter__k': 42}",0.029441421274277353
0.7348755314885961,SVClinear,"{'classifier__C': 100.0, 'classifier__kernel': 'linear', 'selecter__k': 47}",0.03248124544799668
0.7318116285219647,SVClinear,"{'classifier__C': 100.0, 'classifier__kernel': 'linear', 'selecter__k': 52}",0.023927695380088924
0.7377580500646689,SVClinear,"{'classifier__C': 100.0, 'classifier__kernel': 'linear', 'selecter__k': 57}",0.02275435889353431
0.7386315940602504,SVClinear,"{'classifier__C': 100.0, 'classifier__kernel': 'linear', 'selecter__k': 62}",0.02204744794483535
0.7437494696897291,SVClinear,"{'classifier__C': 100.0, 'classifier__kernel': 'linear', 'selecter__k': 67}",0.0283185612422752
0.7343899272789768,SVClinear,"{'classifier__C': 100.0, 'classifier__kernel': 'linear', 'selecter__k': 72}",0.029820290405253056
0.7418616548013554,SVClinear,"{'classifier__C': 100.0, 'classifier__kernel': 'linear', 'selecter__k': 77}",0.03142485202434762
0.7501344752686914,SVClinear,"{'classifier__C': 100.0, 'classifier__kernel': 'linear', 'selecter__k': 82}",0.021381752148865462
0.7595248469878396,SVClinear,"{'classifier__C': 100.0, 'classifier__kernel': 'linear', 'selecter__k': 87}",0.02366527411159985
0.6606108518230472,SVClinear,"{'classifier__C': 1000.0, 'classifier__kernel': 'linear', 'selecter__k': 2}",0.03738611066862683
0.6826155495328798,SVClinear,"{'classifier__C': 1000.0, 'classifier__kernel': 'linear', 'selecter__k': 7}",0.03741553646208997
0.6727353704242954,SVClinear,"{'classifier__C': 1000.0, 'classifier__kernel': 'linear', 'selecter__k': 12}",0.038628787249530436
0.700015624238344,SVClinear,"{'classifier__C': 1000.0, 'classifier__kernel': 'linear', 'selecter__k': 17}",0.026606821571298515
0.7180550517750807,SVClinear,"{'classifier__C': 1000.0, 'classifier__kernel': 'linear', 'selecter__k': 22}",0.019741374900039476
0.7264359203214014,SVClinear,"{'classifier__C': 1000.0, 'classifier__kernel': 'linear', 'selecter__k': 27}",0.018192420916901084
0.7234931863721467,SVClinear,"{'classifier__C': 1000.0, 'classifier__kernel': 'linear', 'selecter__k': 32}",0.02722236329631035
0.7146336019172476,SVClinear,"{'classifier__C': 1000.0, 'classifier__kernel': 'linear', 'selecter__k': 37}",0.017512134776127772
0.7285654900964427,SVClinear,"{'classifier__C': 1000.0, 'classifier__kernel': 'linear', 'selecter__k': 42}",0.029838820213915696
0.7364161566982361,SVClinear,"{'classifier__C': 1000.0, 'classifier__kernel': 'linear', 'selecter__k': 47}",0.034202438300126654
0.7345959717012486,SVClinear,"{'classifier__C': 1000.0, 'classifier__kernel': 'linear', 'selecter__k': 52}",0.02568110372361795
0.7355380538855386,SVClinear,"{'classifier__C': 1000.0, 'classifier__kernel': 'linear', 'selecter__k': 57}",0.021128394484677692
0.7405579005120307,SVClinear,"{'classifier__C': 1000.0, 'classifier__kernel': 'linear', 'selecter__k': 62}",0.02375296132847087
0.7437579805433677,SVClinear,"{'classifier__C': 1000.0, 'classifier__kernel': 'linear', 'selecter__k': 67}",0.02750802457207389
0.7343899272789768,SVClinear,"{'classifier__C': 1000.0, 'classifier__kernel': 'linear', 'selecter__k': 72}",0.031044699586934947
0.7468706455907658,SVClinear,"{'classifier__C': 1000.0, 'classifier__kernel': 'linear', 'selecter__k': 77}",0.030055576414960594
0.7485823728360607,SVClinear,"{'classifier__C': 1000.0, 'classifier__kernel': 'linear', 'selecter__k': 82}",0.023100905595652702
0.7594245236729121,SVClinear,"{'classifier__C': 1000.0, 'classifier__kernel': 'linear', 'selecter__k': 87}",0.02084444427400538
