"sample_heard","F0semitoneFrom27.5Hz_sma3nz_amean","F0semitoneFrom27.5Hz_sma3nz_stddevNorm","F0semitoneFrom27.5Hz_sma3nz_percentile20.0","F0semitoneFrom27.5Hz_sma3nz_percentile50.0","F0semitoneFrom27.5Hz_sma3nz_percentile80.0","F0semitoneFrom27.5Hz_sma3nz_pctlrange0.2","F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope","F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope","F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope","F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope","loudness_sma3_amean","loudness_sma3_stddevNorm","loudness_sma3_percentile20.0","loudness_sma3_percentile50.0","loudness_sma3_percentile80.0","loudness_sma3_pctlrange0.2","loudness_sma3_meanRisingSlope","loudness_sma3_stddevRisingSlope","loudness_sma3_meanFallingSlope","loudness_sma3_stddevFallingSlope","spectralFlux_sma3_amean","spectralFlux_sma3_stddevNorm","mfcc1_sma3_amean","mfcc1_sma3_stddevNorm","mfcc2_sma3_amean","mfcc2_sma3_stddevNorm","mfcc3_sma3_amean","mfcc3_sma3_stddevNorm","mfcc4_sma3_amean","mfcc4_sma3_stddevNorm","jitterLocal_sma3nz_amean","jitterLocal_sma3nz_stddevNorm","shimmerLocaldB_sma3nz_amean","shimmerLocaldB_sma3nz_stddevNorm","HNRdBACF_sma3nz_amean","HNRdBACF_sma3nz_stddevNorm","logRelF0.H1.H2_sma3nz_amean","logRelF0.H1.H2_sma3nz_stddevNorm","logRelF0.H1.A3_sma3nz_amean","logRelF0.H1.A3_sma3nz_stddevNorm","F1frequency_sma3nz_amean","F1frequency_sma3nz_stddevNorm","F1bandwidth_sma3nz_amean","F1bandwidth_sma3nz_stddevNorm","F1amplitudeLogRelF0_sma3nz_amean","F1amplitudeLogRelF0_sma3nz_stddevNorm","F2frequency_sma3nz_amean","F2frequency_sma3nz_stddevNorm","F2bandwidth_sma3nz_amean","F2bandwidth_sma3nz_stddevNorm","F2amplitudeLogRelF0_sma3nz_amean","F2amplitudeLogRelF0_sma3nz_stddevNorm","F3frequency_sma3nz_amean","F3frequency_sma3nz_stddevNorm","F3bandwidth_sma3nz_amean","F3bandwidth_sma3nz_stddevNorm","F3amplitudeLogRelF0_sma3nz_amean","F3amplitudeLogRelF0_sma3nz_stddevNorm","alphaRatioV_sma3nz_amean","alphaRatioV_sma3nz_stddevNorm","hammarbergIndexV_sma3nz_amean","hammarbergIndexV_sma3nz_stddevNorm","slopeV0.500_sma3nz_amean","slopeV0.500_sma3nz_stddevNorm","slopeV500.1500_sma3nz_amean","slopeV500.1500_sma3nz_stddevNorm","spectralFluxV_sma3nz_amean","spectralFluxV_sma3nz_stddevNorm","mfcc1V_sma3nz_amean","mfcc1V_sma3nz_stddevNorm","mfcc2V_sma3nz_amean","mfcc2V_sma3nz_stddevNorm","mfcc3V_sma3nz_amean","mfcc3V_sma3nz_stddevNorm","mfcc4V_sma3nz_amean","mfcc4V_sma3nz_stddevNorm","alphaRatioUV_sma3nz_amean","hammarbergIndexUV_sma3nz_amean","slopeUV0.500_sma3nz_amean","slopeUV500.1500_sma3nz_amean","spectralFluxUV_sma3nz_amean","loudnessPeaksPerSec","VoicedSegmentsPerSec","MeanVoicedSegmentLengthSec","StddevVoicedSegmentLengthSec","MeanUnvoicedSegmentLength","StddevUnvoicedSegmentLength","equivalentSoundLevel_dBp"
"m058_alisabieh_stimulus.wav",24.47191,0.211496,21.37633,24.12213,26.47446,5.098131,294.6251,458.8045,78.36272,76.57799,0.5842543,1.097813,0.01468492,0.3923997,1.05964,1.044955,14.11974,7.828964,11.95052,8.20365,0.3607465,1.205495,16.5709,1.269655,7.520995,1.438535,8.895112,2.042495,7.544051,1.780562,0.05589532,1.684721,1.530434,0.9031903,3.966012,0.9344761,3.308452,2.376454,23.56678,0.4618283,516.1573,0.4264145,1237.802,0.1939127,-104.129,-0.8805152,1490.372,0.2144603,916.5175,0.3492279,-109.0657,-0.7902066,2536.893,0.1108146,778.6927,0.4001554,-111.853,-0.739575,-16.08955,-0.5234346,25.07169,0.3559061,-0.01993472,-1.95221,-0.01592797,-0.8766839,0.6164111,0.7398328,31.62994,0.4345014,6.442626,1.906142,18.5167,0.7527233,2.307047,6.375436,-8.103961,16.12941,-0.007224958,0.004899581,0.08767594,2.462203,1.861472,0.2709302,0.2188746,0.264,0.4347861,-27.31551
"m059_montecarlo_stimulus.wav",26.16501,0.2159063,24.0137,26.26618,28.74463,4.73093,295.1927,448.5275,185.909,197.218,0.4851618,1.2839,0.00271547,0.2269251,0.9285271,0.9258116,14.81865,10.46427,14.97569,11.3753,0.3215524,1.389091,13.63751,1.471597,7.187108,1.424216,3.964469,4.119991,8.945766,1.432319,0.06961375,1.549494,1.704225,0.8814138,3.804403,1.207831,8.059551,1.372966,23.96216,0.4088519,596.99,0.4561439,1193.215,0.2356227,-122.0462,-0.7436253,1594.067,0.2517252,869.4942,0.2978756,-123.1157,-0.7021942,2637.3,0.13208,718.9095,0.43785,-125.3736,-0.6642554,-14.91646,-0.556309,24.58107,0.3810334,-0.01378105,-3.128744,-0.01027273,-1.440299,0.6513078,0.7584731,29.42604,0.4616138,8.182269,1.511042,14.57498,0.818514,4.370365,3.206711,-5.89386,14.60142,0.0007228705,0.007106472,0.06848612,2.327747,1.773215,0.2368421,0.1847773,0.3722581,0.4539839,-28.10136
"m061_alrayyan_stimulus.wav",25.49899,0.2225745,22.31467,24.53354,28.68315,6.368483,438.0529,995.0398,114.2144,104.0843,0.5983281,0.9175799,0.03513839,0.5300319,1.071082,1.035943,13.10626,7.54478,12.85766,8.122842,0.4251772,1.074533,18.46116,1.387981,6.626264,1.988131,7.805754,2.127923,11.9892,0.9838241,0.05470342,1.450262,1.848228,0.8852304,3.582418,1.286242,6.410132,1.54728,26.9519,0.3721314,548.6823,0.4077016,1263.991,0.2028712,-105.2947,-0.8732823,1522.115,0.2023125,1017.125,0.2929001,-108.9594,-0.7921872,2532.986,0.1215944,886.1596,0.2976319,-112.45,-0.7344378,-16.17825,-0.5866554,25.93831,0.3910027,-0.006084901,-6.881647,-0.01535955,-1.086683,0.6900036,0.6573534,36.14096,0.5193852,3.792319,3.868544,14.39137,0.9729354,8.904038,1.531933,-7.587482,16.01269,-0.01372652,0.006941982,0.1504984,3.648803,2.703732,0.1787324,0.1591344,0.1850769,0.3279406,-27.24746
"m064_managua_stimulus.wav",23.9767,0.3310199,19.52634,22.45388,26.21135,6.685005,430.3532,736.9217,110.9931,143.6145,0.7217529,1.141769,0.01842957,0.4802626,1.304708,1.286279,13.82593,9.528277,12.96124,9.774748,0.3713913,1.167303,17.69292,1.251757,3.655278,3.873253,11.02681,1.71528,10.11968,1.503933,0.05225405,1.660187,1.656664,0.9826195,2.995508,1.522608,4.284647,2.505475,18.84053,0.7269073,602.1997,0.4450598,1204.412,0.2272705,-98.84306,-0.9437019,1620.462,0.2189244,903.5541,0.3612472,-100.6713,-0.8822119,2622.904,0.1226525,839.975,0.4445274,-101.2702,-0.8628433,-11.39319,-0.8633023,19.60054,0.581641,-0.01218362,-3.406204,-0.0155276,-1.180429,0.5981812,0.7475661,30.09133,0.5770025,-0.6234908,-24.34262,18.91141,0.8256695,6.006974,2.940299,-8.806839,17.40818,-0.01746266,0.005207309,0.09755692,2.267895,1.952432,0.2709091,0.2500129,0.2358824,0.4012831,-26.28437
"m067_kampala_stimulus.wav",28.21681,0.1379754,25.5611,28.32211,31.3673,5.806204,309.6341,414.3445,49.3716,58.37987,0.462573,1.285804,0.002698745,0.1868712,0.8995886,0.8968899,12.57351,7.252578,11.92142,9.353854,0.328701,1.300121,16.16058,1.378226,12.31035,0.848982,3.821126,4.22313,11.16998,1.105907,0.03565997,1.681739,1.406102,0.9922965,6.192656,0.5975459,8.482132,0.9755681,30.17258,0.3253545,529.4611,0.4210886,1334.557,0.1774483,-115.0684,-0.7917211,1484.773,0.2114215,1059.435,0.2609033,-117.9559,-0.7225205,2596.137,0.1278479,854.0817,0.396521,-122.8736,-0.6500027,-19.5218,-0.5168872,31.83891,0.3098243,-0.01874147,-2.240075,-0.01483351,-0.9843097,0.5972441,0.7814999,34.90195,0.3385859,13.08425,1.000762,10.54326,1.102313,4.75954,2.987195,-8.498716,16.834,-0.003123452,0.00748517,0.08864682,2.147971,1.866029,0.2425641,0.2052231,0.26425,0.4146679,-27.97067
"m069_nanjing_stimulus.wav",30.10375,0.2666411,24.69924,29.25525,32.9153,8.216066,564.59,1013.306,305.0696,439.6552,0.4126817,1.340548,0.002672068,0.1445147,0.7945678,0.7918957,11.9087,10.49939,11.78441,10.20113,0.3211451,1.457594,8.387438,2.57089,10.8879,0.9779366,4.755609,4.197836,11.65174,1.128096,0.05837935,1.338897,1.613695,0.8352617,4.482575,0.9699805,9.528098,1.096679,25.44703,0.6083191,500.6014,0.445433,1134.392,0.2649675,-135.4657,-0.6519507,1473.797,0.1926557,852.1774,0.4063438,-135.333,-0.6114733,2536.654,0.1120436,730.5389,0.426541,-136.6298,-0.5871947,-15.64263,-0.6467038,25.4611,0.4270037,-0.01033178,-4.287307,-0.01335139,-1.099176,0.7048684,0.7892191,25.96171,0.7147576,10.92293,1.152452,16.73951,1.065802,3.325523,4.598474,-7.374479,15.40397,-0.001867659,0.006562289,0.09664573,2.246509,2.192448,0.1597222,0.1442892,0.3,0.4320564,-28.22763
"m070_athens_stimulus.wav",24.64636,0.2834152,21.91096,24.49885,28.05858,6.147619,319.2497,393.6316,476.3785,1069.194,0.4800193,1.077305,0.01487818,0.331232,0.9073087,0.8924305,12.14999,7.590477,9.654764,6.778954,0.3562053,1.103654,16.50811,1.332399,10.16129,1.066809,12.10047,1.555998,8.790467,1.301616,0.08106121,1.833153,1.786903,0.9077578,3.678191,1.580312,7.67944,2.232273,28.45654,0.3774916,519.618,0.4744081,1265.399,0.1936856,-121.5259,-0.7461076,1498.371,0.2230391,957.462,0.3474519,-124.5138,-0.6788431,2584.506,0.1217178,784.5257,0.5458903,-127.1161,-0.6359437,-17.95497,-0.5825858,28.74331,0.3544371,-0.01528028,-2.995898,-0.006977045,-1.951223,0.6075311,0.6374113,33.20191,0.4606532,9.205309,1.311003,21.26613,0.6489083,2.441948,4.42735,-10.65592,19.3198,-0.02113398,0.007883729,0.1630456,2.710623,2.605505,0.1561972,0.1600208,0.2084286,0.3430853,-28.06208
"m071_jamestown_stimulus.wav",27.63383,0.2433109,23.68739,28.12115,31.01881,7.331421,241.6558,293.3979,172.9378,289.3799,0.4755232,1.2544,0.01462825,0.1461839,0.9167423,0.902114,11.90752,7.700803,11.43822,9.009227,0.357783,1.221959,16.55218,1.237837,10.53121,1.14947,10.01419,1.823326,13.02823,0.9296236,0.07625554,1.658674,1.63781,0.945259,4.338429,1.222695,7.800108,2.021541,25.87137,0.5776408,556.2961,0.4451781,1299.164,0.2103904,-122.5541,-0.7407481,1543.769,0.1893722,1018.758,0.3297978,-123.8874,-0.6927526,2570.427,0.1294445,894.709,0.4479623,-126.2139,-0.6541747,-16.8087,-0.5907142,27.01807,0.3739384,-0.005152365,-8.926618,-0.01028584,-1.342333,0.6917646,0.6518577,31.85787,0.4494972,7.754519,1.81446,16.57434,1.024114,7.942572,1.904537,-13.90635,23.16894,-0.03439636,0.00513398,0.1035119,2.419024,1.766639,0.235814,0.2243775,0.307907,0.4479439,-27.96365
"m076_prague_stimulus.wav",33.47695,0.1516074,30.53668,33.64779,35.88819,5.351511,226.8496,297.6785,119.2125,174.773,0.5508692,1.149698,0.006284653,0.2883201,1.093057,1.086772,11.84543,8.20831,13.27095,9.909839,0.3641027,1.10324,12.51017,1.618823,6.17414,1.772093,5.583414,2.869657,11.19517,1.166215,0.04048746,1.917718,1.361956,0.9515646,7.254882,0.60645,11.26997,1.043962,23.3644,0.3947718,494.6423,0.4612647,1239.727,0.2205038,-140.6378,-0.6158105,1431.246,0.1891333,937.7359,0.3375518,-133.7748,-0.6377735,2470.292,0.1163164,786.9562,0.4726218,-136.554,-0.5929453,-11.73133,-0.6534417,23.57914,0.3690121,0.01029606,3.803511,0.0001212844,96.55764,0.7079149,0.5548674,29.60472,0.5239435,1.13603,10.31952,8.890205,1.47887,3.367,4.332863,-11.23564,20.31997,-0.02867807,0.008906143,0.1623328,2.678093,1.879699,0.1868571,0.153358,0.3436364,0.4623708,-28.13235
"m077_kualabelait_stimulus.wav",23.866,0.2799904,18.72938,22.75766,29.21264,10.48326,377.5768,908.5198,176.555,194.8853,0.4363339,1.104708,0.02222798,0.2080374,0.8692884,0.8470604,13.39131,7.756774,13.40544,10.31108,0.4560938,1.161911,15.4658,1.236246,12.67449,0.7435675,7.697031,2.231097,12.87759,0.8318061,0.09058955,1.253341,2.079713,0.7513985,1.193273,4.110524,5.052338,2.91907,28.84319,0.4632427,516.1882,0.4587661,1208.127,0.1998931,-127.3994,-0.7105465,1501.661,0.2179427,926.4984,0.3641148,-131.8304,-0.6318536,2542.546,0.1273968,758.0085,0.3595824,-134.2997,-0.5949106,-18.75867,-0.525728,29.06297,0.3476251,-0.01629076,-2.384213,-0.006278737,-2.502683,0.878472,0.5886474,29.68145,0.4643674,14.97757,0.7513499,15.0128,1.028615,10.61787,1.210398,-13.42173,23.59984,-0.0315423,0.006060913,0.1840989,2.520161,2.475998,0.1489796,0.1380217,0.2658139,0.4113971,-28.09555
"m079_ebeye_stimulus.wav",28.44051,0.1987324,25.4693,27.94473,31.18342,5.714125,89.6491,104.8364,212.8775,481.8951,0.5769193,1.305622,0.002718543,0.2012681,1.13244,1.129721,16.02482,10.55759,18.97864,15.33366,0.3631928,1.293626,15.5314,1.352974,5.50878,2.427926,11.15377,1.829228,8.419353,1.984557,0.04353962,1.396584,1.435843,0.8369034,5.620031,0.7144375,4.690904,1.720397,20.6372,0.4878035,463.4914,0.4287418,1198.813,0.2195949,-116.7632,-0.8004649,1445.55,0.1665303,844.0967,0.4045825,-118.8745,-0.7434424,2536.008,0.09572876,785.7437,0.4891078,-121.4472,-0.7014018,-13.76473,-0.6699107,23.73739,0.4735426,-0.01397885,-2.918844,-0.01597085,-0.8394822,0.7017098,0.7265277,32.03645,0.4539019,-0.7456903,-21.41271,23.72087,0.6530049,-1.62034,-11.54606,-12.04972,21.33438,-0.02384888,0.005953079,0.08361822,2.565199,1.499572,0.2934286,0.2217198,0.3736364,0.5049261,-27.78557
"m080_saipan_stimulus.wav",26.27739,0.2301553,24.30429,26.38433,28.18514,3.880854,318.5103,780.2628,231.1256,531.5318,0.486894,1.028449,0.02015255,0.3533404,0.9427139,0.9225613,11.18905,6.293048,10.4035,7.07697,0.3159903,1.080197,16.20153,1.35229,9.576309,1.189516,13.52642,1.351463,14.10551,0.7771855,0.06562687,2.042434,1.424312,0.9289253,5.022393,0.9154909,13.22467,0.9731854,28.18714,0.3775316,509.8419,0.4711721,1174.984,0.1981161,-109.7279,-0.831378,1495.937,0.2066572,885.0464,0.3107652,-112.1649,-0.7692803,2519.89,0.1295851,688.6891,0.3407989,-114.5568,-0.7290094,-17.71422,-0.5990945,26.4196,0.4069535,-0.02264941,-1.801913,-0.007672139,-1.747243,0.543449,0.5957212,31.79337,0.478851,7.337081,1.747684,23.38324,0.5303151,11.02865,1.165616,-9.746547,18.27245,-0.02039764,0.007575432,0.09193801,3.126269,2.074858,0.2280392,0.228018,0.2433333,0.3774163,-27.39272
"m082_dubai_stimulus.wav",24.26323,0.2959179,20.08032,23.29639,27.79513,7.714809,316.5341,691.928,201.3091,262.7108,0.4768702,1.311781,0.002813244,0.1616633,0.8983079,0.8954947,13.65418,8.450129,13.88403,10.14575,0.3405297,1.32089,16.56027,1.270758,8.724967,1.325791,7.952454,2.129966,12.02601,1.028205,0.07210767,1.405844,2.029141,0.7831963,3.540379,1.62586,9.512675,1.429642,26.98971,0.4015542,727.3332,0.3289618,1267.222,0.2142406,-114.2554,-0.7786781,1720.648,0.1751355,1024.656,0.3025224,-116.6193,-0.7233949,2811.45,0.1272921,863.5719,0.4415408,-118.1244,-0.6936254,-17.02499,-0.6194618,27.87426,0.4279059,-0.03590214,-1.323369,-0.01829368,-0.8642645,0.6251127,0.782299,31.45455,0.4843316,6.061337,2.324188,15.4666,0.8303412,6.92109,2.112559,-11.33346,20.30998,-0.01738353,0.003702024,0.07867181,2.388664,2.596349,0.1754687,0.1453436,0.2062069,0.3532208,-28.13964
"m085_newyorkcity_stimulus.wav",25.13842,0.2861142,21.63915,24.23116,28.95608,7.316929,359.5373,759.6542,223.1311,264.3999,0.4665529,1.073279,0.002683482,0.3241903,0.8712257,0.8685422,13.69986,7.52002,12.76391,6.868878,0.401421,1.206507,11.76157,1.767606,7.629805,1.22247,9.715041,2.118672,11.45105,1.128684,0.08900964,1.410118,2.424512,0.7043868,2.277029,2.387735,10.08922,1.89897,23.96624,0.5494481,536.2005,0.4537637,1133.892,0.2334976,-124.3847,-0.7014379,1530.498,0.1907568,871.6497,0.3583477,-126.0435,-0.6505841,2557.962,0.1167485,769.1271,0.4486905,-127.3237,-0.6329061,-15.74967,-0.6115524,24.53944,0.4500172,-0.01981741,-1.896652,-0.009709776,-1.479176,0.7478057,0.6503139,27.96444,0.5560086,6.861145,1.564492,22.86251,0.6321025,7.84212,1.910529,-5.426336,13.17908,0.004211235,0.006134442,0.1439712,4.529817,3.162737,0.1256364,0.1168645,0.1974468,0.3050809,-28.25369
"m086_kualalumpur_stimulus.wav",25.58433,0.3135032,18.41314,26.05895,29.51756,11.10442,304.0808,481.0453,309.8455,740.861,0.4766871,1.308054,0.04003023,0.2252457,0.8068718,0.7668415,15.07188,9.859291,13.83119,10.89189,0.3807347,1.335663,14.81213,1.331958,8.207557,1.461056,10.9389,1.568693,7.728484,1.717472,0.09885959,1.521339,2.117151,0.7325686,2.275976,2.694236,9.720395,2.113837,23.07747,0.6747086,678.8322,0.374037,1219.273,0.2465298,-127.3204,-0.6817271,1693.151,0.1855193,955.382,0.3168185,-128.1062,-0.6440185,2733.689,0.124767,839.2985,0.425108,-128.7967,-0.6311317,-16.54146,-0.654596,25.2782,0.4958626,-0.01362356,-3.84269,-0.01336858,-1.032605,0.7482017,0.7937992,28.65643,0.5466871,4.643618,2.931355,19.0711,0.7235928,1.742096,8.217307,-12.63137,21.39253,-0.03712182,0.001837018,0.1221918,2.543451,2.803738,0.1362121,0.1298223,0.1937313,0.2789524,-28.63883
"m088_cayenne_stimulus.wav",23.60883,0.1898199,22.07311,23.2161,24.97988,2.906771,118.1917,150.841,759.9164,1379.039,0.4121262,1.300726,0.00268323,0.09432944,0.8445171,0.8418338,9.893965,5.624439,10.80839,7.131052,0.2383917,1.224709,12.45165,1.617628,10.21519,0.9301376,4.100624,4.318975,15.90045,0.608553,0.05061967,1.767483,1.644152,0.9797646,4.689442,0.91743,9.157066,1.403174,28.00505,0.3947126,550.9473,0.4716812,1286.283,0.1944838,-125.4599,-0.7096385,1535.656,0.2042518,956.5415,0.2391274,-129.0305,-0.6475303,2547.517,0.1472214,834.5917,0.3677194,-131.103,-0.6152591,-17.56153,-0.5030127,27.99942,0.3466922,-0.03537775,-1.076601,-0.007823872,-1.33384,0.4852268,0.5723951,29.4705,0.4274401,10.70874,0.9794195,13.84546,0.9819369,13.62545,0.8932864,-8.743542,17.63731,-0.004959067,0.007872155,0.06709795,2.715316,1.785714,0.2180952,0.1649276,0.2962222,0.4195357,-28.50221
"m089_yaren_stimulus.wav",27.00229,0.2351613,20.33996,29.10785,31.3695,11.02954,547.7292,635.3876,130.9457,135.9074,0.4332069,1.254084,0.002740407,0.1660836,0.8843513,0.8816109,14.19871,8.418106,15.3732,11.56947,0.3984094,1.355111,12.72232,1.46423,12.49479,0.8033462,6.105895,2.795567,14.76093,0.6826106,0.08959595,1.420121,2.120893,0.7486916,3.514376,1.480704,14.52182,1.416877,27.22406,0.4140931,489.0917,0.3895724,1235.844,0.2371907,-120.4913,-0.7564476,1477.639,0.1705715,889.9146,0.3542197,-125.0573,-0.6670706,2536.923,0.105582,789.534,0.512518,-127.1786,-0.6365026,-18.08712,-0.4809966,27.00645,0.358139,0.004749101,9.197186,-0.01197798,-1.0817,0.816281,0.7020395,26.85481,0.4843691,14.57727,0.7512776,12.48405,1.149873,11.53079,1.072338,-9.995744,18.8297,-0.01039623,0.007059436,0.08407444,3.185841,2.544379,0.1581395,0.1131012,0.222439,0.3782681,-27.96058
"m090_riyadh_stimulus.wav",28.17624,0.1594144,26.68657,28.86392,30.59555,3.908976,157.2493,156.3182,169.4311,265.6427,0.5199657,1.261905,0.002687826,0.1680863,1.046878,1.044191,18.06583,11.10391,14.75158,10.68084,0.3220358,1.27759,14.07117,1.570888,6.967478,1.777148,7.621973,2.541575,10.6513,1.162364,0.04101329,1.621018,1.590426,0.9490572,6.48797,0.7799942,10.02657,1.191486,23.00982,0.3858991,510.468,0.4377319,1191.042,0.1795068,-124.6705,-0.7188773,1460.068,0.1947307,893.271,0.3569362,-125.6907,-0.6831439,2535.841,0.1018313,669.9905,0.3948892,-128.2997,-0.6429034,-14.72077,-0.6034755,24.2225,0.4335017,-0.01895917,-2.239637,-0.01078734,-1.155767,0.6357284,0.6962366,33.26733,0.4076912,0.7438343,19.66238,18.92005,0.7829022,1.462011,8.748737,-9.694151,18.25412,-0.01229816,0.006789487,0.09585421,2.668417,2.235862,0.1762745,0.1542847,0.2595918,0.3932748,-28.04018
"m091_tiraspol_stimulus.wav",26.87708,0.1665839,24.1407,27.06631,30.50165,6.360945,135.4595,129.9909,99.53111,116.9806,0.5503396,1.223797,0.002725724,0.2495357,1.069005,1.06628,15.93215,10.52435,17.73891,10.75645,0.3992779,1.268974,14.83883,1.421942,7.393811,1.797958,7.713591,2.407735,11.1333,1.096949,0.06038927,1.291323,1.917956,0.8211413,3.476524,1.303494,4.106741,3.258304,20.65982,0.4914104,508.744,0.4068584,1233.983,0.192801,-117.1881,-0.7899331,1505.13,0.1877882,897.5009,0.3153904,-120.9761,-0.7143099,2512.545,0.1143191,797.2926,0.432344,-122.2425,-0.6941488,-13.65636,-0.6663877,20.7869,0.4776377,0.008179939,5.197529,-0.01258555,-1.013914,0.7793354,0.6652886,31.39132,0.4675821,3.053203,5.543553,17.71391,0.8164825,3.616507,3.569835,-10.02274,18.01476,-0.007324747,0.006997906,0.09522778,3.217437,2.237253,0.1886047,0.1454837,0.254,0.4247046,-27.95105
"m092_saopaulo_stimulus.wav",27.28186,0.1881609,25.39002,28.28694,30.50443,5.114407,473.7769,540.7335,119.5938,162.8874,0.4177366,1.208816,0.002709666,0.1944762,0.7912439,0.7885342,11.71692,8.370101,10.49868,7.255097,0.3107827,1.325047,16.36383,1.32746,9.98108,1.070243,6.012976,2.91977,14.41124,0.6189182,0.06149537,1.764223,1.636571,0.9347289,5.361606,0.8883517,4.463199,4.020938,26.26851,0.5965046,559.5432,0.3863578,1306.692,0.202361,-122.0005,-0.735627,1536.924,0.1969573,1034.592,0.3597985,-125.9942,-0.6631618,2565.574,0.1241217,823.421,0.3542942,-129.181,-0.6172054,-19.08394,-0.4836918,29.43811,0.3149888,-0.001540469,-25.7137,-0.009506148,-1.526205,0.6155039,0.7051271,34.67509,0.3768132,11.78712,1.106898,13.69335,1.048505,11.94882,0.8538336,-7.738966,16.32893,-0.003148829,0.01079985,0.08119199,2.424009,1.966076,0.2092157,0.1924236,0.284,0.4442747,-27.85829
"m093_ganja_stimulus.wav",28.33919,0.2642199,23.79284,28.79545,31.74861,7.955765,247.2377,264.9839,123.134,131.4072,0.4361859,1.367132,0.002705482,0.121216,0.8367815,0.834076,12.33789,7.543991,14.48633,9.611387,0.3424845,1.38878,13.35707,1.644715,9.137081,1.457986,9.498661,2.015083,14.5744,0.7401336,0.06969219,1.333664,1.902727,0.7707403,4.484757,1.294542,9.191336,1.827975,24.7427,0.5350062,543.2932,0.4349544,1273.214,0.22187,-125.9168,-0.7106761,1567.788,0.1927895,998.4009,0.3633383,-127.9722,-0.6516387,2561.289,0.1246638,894.8605,0.328712,-128.3237,-0.6405692,-16.78109,-0.6304519,25.0439,0.4776347,0.0006249062,83.74168,-0.01040728,-1.210392,0.7004278,0.7502431,30.81206,0.5561907,5.37846,3.188987,20.83101,0.6556501,10.23193,1.331124,-10.24895,18.555,-0.01032229,0.007024082,0.07967313,2.52,2.244489,0.17875,0.1608245,0.2646154,0.4338621,-28.33836
"m096_helsinki_stimulus.wav",25.9418,0.208166,23.8821,26.24959,28.56311,4.681015,347.5683,675.015,209.7181,404.4794,0.5643855,1.205392,0.002697545,0.2961431,1.029068,1.02637,13.73073,10.13329,12.59439,8.945384,0.3923149,1.169778,12.22273,1.726207,4.229427,2.918463,10.786,1.861096,6.777393,2.108691,0.06157044,1.36634,1.907661,0.8309519,3.700805,1.278192,6.265234,2.364387,23.19464,0.5069593,606.7776,0.4560428,1272.584,0.1957803,-129.1155,-0.686258,1616.979,0.1954722,924.9713,0.3279799,-131.4574,-0.6339679,2674.733,0.1425132,837.2543,0.4333722,-132.5217,-0.6169518,-15.58482,-0.5174498,24.33524,0.3704922,-0.03034246,-1.462274,-0.01416482,-0.7000138,0.7682163,0.6341119,31.21181,0.4314005,0.5286406,27.51974,25.33821,0.4902785,-2.729308,-5.433578,-6.614692,14.28235,-0.01189904,0.004765623,0.1469634,2.397418,2.033272,0.1852273,0.1869794,0.3063414,0.4430149,-27.67797
"m097_basseterre_stimulus.wav",26.04967,0.2847772,22.40249,25.4839,28.62781,6.225321,277.6203,368.6716,156.5129,162.2065,0.4456666,1.209672,0.002719097,0.226025,0.8476203,0.8449012,12.00908,8.02083,12.51069,7.950562,0.3758468,1.308149,12.86108,1.750017,10.63431,1.059477,9.160948,2.084039,13.17825,0.7858337,0.07834025,1.64782,1.966617,0.8504586,3.579805,1.330614,5.464871,3.180835,25.74129,0.5815105,542.0942,0.3985696,1269.723,0.2402609,-123.1824,-0.722361,1546.912,0.1751292,976.4652,0.3612418,-125.6026,-0.6606675,2574.098,0.123334,926.4065,0.432565,-127.0631,-0.6350818,-18.27636,-0.5801377,27.30248,0.4260291,-0.01569708,-2.886592,-0.01112184,-1.196852,0.685697,0.7427313,31.01873,0.5476229,10.12545,1.339171,19.9411,0.7480538,10.61773,1.101689,-9.038192,17.20108,-0.01041847,0.006792388,0.1373964,3.216374,2.149487,0.1929545,0.1745198,0.2807692,0.4599631,-28.18308
"m098_marigot_stimulus.wav",23.35206,0.2169762,20.19535,23.17793,26.03762,5.842264,163.2766,170.5729,191.8872,375.6936,0.386422,1.325005,0.002694128,0.09904525,0.762446,0.7597519,12.7023,8.556818,11.97634,9.325397,0.3485066,1.24657,11.8363,1.770374,13.71364,0.7661969,7.250585,2.592789,15.40892,0.6661274,0.07291082,1.250143,2.056049,0.7505551,2.503075,1.539998,5.003857,2.415407,30.58011,0.3113956,475.6383,0.4166349,1199.669,0.1960319,-134.5576,-0.6616961,1481.246,0.1611402,907.9481,0.3285736,-138.7293,-0.594466,2527.596,0.1150269,932.4239,0.4263004,-141.5649,-0.5537683,-18.29036,-0.4692159,29.22556,0.3121365,-0.01522563,-2.487527,-0.01396412,-1.023524,0.780534,0.555701,32.60107,0.4388866,12.38358,1.057199,18.7066,0.804073,9.373622,1.422695,-12.60637,21.66712,-0.02258592,0.00511511,0.1138072,2.322206,1.891368,0.1766667,0.1347806,0.3315385,0.4895185,-28.71964
