"","4","5","6","7","16","18","19","20","21","22","23","24","25","28","30","33","36","37","41","43","44","52","53","58","59","61","64","67","69","70","71","76","77","79","80","82","85","86","88","89","90","91","92","93","96","97","98","106","108","114","116","119","122","124","129","131","135","136","137","139","146","147","150","154","155","158","164","165","166","171","173","176","177","178","179","182","184","185","190","193","194","196","198","199","202","203","206","207","210","216","219","221","225","227","228","229","231","233","234","235","236","237","242","243","245","246","247","249","250","253","254","255","256","259","263","264","270","271","273","280","283","285","294","297","298","299"
"22",3.8624e-05,6.9141e-06,6.9141e-06,6.9141e-06,6.9141e-06,6.9141e-06,8.9407e-06,6.9141e-06,6.9141e-06,1,0.35209,3.159e-06,5.5432e-06,1.2815e-05,0.54704,0,1.1921e-07,2.3842e-07,4.1723e-06,0.0063027,0,1.0729e-06,0,9.5367e-07,2.3663e-05,1.8477e-05,1.1921e-07,9.5367e-06,1.657e-05,2.7418e-06,0.048789,1.1921e-07,3.5763e-07,0.82616,2.265e-06,4.7684e-07,3.5763e-06,4.7684e-07,0.95177,3.5763e-07,8.1539e-05,0.022168,0,0.96442,0,2.3663e-05,1.049e-05,3.9339e-05,1.1921e-07,0,6.5088e-05,0.00074548,8.3447e-07,1.2994e-05,0.0006038,5.1498e-05,0.81858,7.8917e-05,1.1921e-07,0.0079342,4.7684e-07,0,2.5034e-06,0.17158,4.2915e-06,1.1921e-07,0.011133,4.4465e-05,4.1485e-05,0,0.00015128,0.00058031,0.62703,5.8532e-05,0.00079381,0.09156,0.014843,0.0011447,5.8532e-05,5.9605e-08,1.5497e-06,0,9.5367e-07,1.2159e-05,2.9802e-07,6.5565e-07,0.00012422,1.967e-06,0,7.7486e-07,0.00082761,0.0001626,3.5763e-07,0.99772,0,1.2636e-05,0.99634,0.00032175,3.6955e-06,0,0,3.2902e-05,0,8.3447e-07,3.2187e-06,0.78815,0.0040293,0.96449,0,1.1921e-07,0,2.265e-06,1.1921e-07,0.0021228,0.77602,8.3447e-07,1.5736e-05,0,0,0,0,0.0006839,0.00030452,0,0.0025119,9.5367e-07
"23",0.35223,0.35205,0.35207,0.35205,0.35207,0.35206,0.35217,0.35205,0.35213,0.35209,1,1.1742e-05,0.00029033,5.5671e-05,0.54707,1.2159e-05,6.7592e-05,1.7285e-06,1.1802e-05,0.0063893,9.3341e-05,0.00011092,8.8811e-06,3.2783e-05,2.6345e-05,4.7028e-05,0.00024796,1.1027e-05,1.7345e-05,8.4341e-05,0.048983,5.722e-06,2.563e-06,0.82616,2.9027e-05,3.2187e-06,5.5134e-05,5.7042e-05,0.95176,4.1723e-06,8.9765e-05,0.022168,1.3709e-06,0.96494,0.00022203,3.2485e-05,1.7941e-05,0.00013965,4.4227e-05,1.657e-05,7.3016e-05,0.00074828,6.7949e-06,3.5465e-05,0.00066578,7.695e-05,0.81859,0.14765,1.9908e-05,0.0079544,8.9884e-05,6.4373e-06,3.2783e-06,0.17602,9.4175e-06,2.6822e-06,0.011135,9.2328e-05,4.4405e-05,0.00041527,0.00015676,0.00059271,0.62695,0.00012243,0.0015745,0.091563,0.014986,0.0011482,0.00069106,0.019436,2.265e-06,2.9206e-06,3.9339e-06,0.00010473,9.5367e-07,1.061e-05,0.00012761,0.00091046,3.0816e-05,0.00012386,0.00083119,0.0013524,6.9141e-06,0.99943,6.5327e-05,1.2815e-05,0.99627,0.00032532,5.0664e-06,1.5199e-05,5.0664e-05,9.0718e-05,5.424e-06,2.6405e-05,0.00011539,0.78918,0.0040305,0.96428,5.5492e-05,6.6578e-05,0.00014293,2.3246e-06,3.6955e-05,0.0021185,0.77608,1.4305e-06,2.9027e-05,3.6299e-05,5.6863e-05,0.00010818,1.1921e-07,0.0006845,0.00034928,9.4175e-06,0.0025226,4.8876e-06
"24",7.9274e-06,3.0994e-06,3.0994e-06,3.2783e-06,3.0994e-06,3.0994e-06,7.7486e-06,3.0994e-06,3.0994e-06,3.159e-06,1.1742e-05,1,5.4836e-06,1.2755e-05,0.54703,0,1.1921e-07,2.3842e-07,4.1723e-06,0.0063209,0,1.0729e-06,0,9.5367e-07,2.3544e-05,1.8477e-05,0,8.8215e-06,1.657e-05,2.7418e-06,0.048642,1.1921e-07,3.5763e-07,0.82662,2.265e-06,4.7684e-07,3.5763e-06,4.7684e-07,0.59552,3.5763e-07,8.1658e-05,0.022166,0,0.96442,0,2.3603e-05,1.049e-05,3.9339e-05,1.1921e-07,0,6.5088e-05,0.00074691,8.3447e-07,1.2636e-05,0.00060397,5.1558e-05,0.81858,7.8917e-05,1.1921e-07,0.0079354,4.7684e-07,5.9605e-08,2.5034e-06,0.17125,4.3511e-06,1.1921e-07,0.011124,4.375e-05,4.2379e-05,0,0.00015175,0.00058043,0.62693,5.8234e-05,0.00079376,0.091577,0.014877,0.0011451,5.8591e-05,1.7881e-07,1.5497e-06,0,9.5367e-07,1.2159e-05,2.3842e-07,0,0.0001241,1.9073e-06,0,7.1526e-07,0.00082749,0.00016254,3.5763e-07,0.99981,0,1.2636e-05,0.9963,0.00032175,3.6955e-06,0,0,3.2783e-05,0,7.1526e-07,3.2187e-06,0.78908,0.0040249,0.96458,0,1.1921e-07,0,2.265e-06,1.0729e-06,0.0021251,0.77611,8.3447e-07,1.5736e-05,0,0,0,0,0.00068396,0.00030464,5.9605e-08,0.0025139,9.5367e-07
"25",5.7817e-06,5.4836e-06,5.6028e-06,5.6028e-06,5.5432e-06,5.4836e-06,6.4373e-06,5.4836e-06,5.4836e-06,5.5432e-06,0.00029033,5.4836e-06,1,1.3232e-05,0.54708,0,1.7881e-07,2.3842e-07,4.1723e-06,0.0063013,0,1.0729e-06,0,9.5367e-07,2.3484e-05,1.8537e-05,0,8.8215e-06,1.657e-05,2.7418e-06,0.048687,1.1921e-07,3.5763e-07,0.83108,2.265e-06,4.7684e-07,3.5763e-06,4.7684e-07,0.95179,3.5763e-07,8.1539e-05,0.022181,0,0.96448,1.1921e-07,2.3603e-05,1.049e-05,3.9339e-05,1.1921e-07,0,6.5207e-05,0.00074571,8.3447e-07,1.2636e-05,0.0006038,5.1558e-05,0.81859,8.0466e-05,1.1921e-07,0.0079441,4.7684e-07,0,2.5034e-06,0.1829,4.2915e-06,1.1921e-07,0.011124,4.375e-05,4.1485e-05,0,0.00015169,0.00058055,0.62685,5.8889e-05,0.00079429,0.091562,0.014838,0.0011464,5.8711e-05,5.9605e-08,1.5497e-06,5.9605e-08,9.5367e-07,1.2219e-05,2.3842e-07,0,0.0001241,1.9073e-06,0,7.1526e-07,0.00082779,0.0001626,3.5763e-07,0.99967,0,1.2636e-05,0.99626,0.00032175,3.6955e-06,0,0,3.2783e-05,0,7.1526e-07,3.2187e-06,0.78828,0.0040249,0.96413,0,1.1921e-07,0,2.265e-06,1.1921e-07,0.0021155,0.77602,8.3447e-07,1.5736e-05,0,0,0,0,0.00068349,0.00030446,0,0.0025121,9.5367e-07
"28",1.5616e-05,1.2755e-05,1.2755e-05,1.2875e-05,1.2755e-05,1.2755e-05,1.5497e-05,1.2755e-05,1.2755e-05,1.2815e-05,5.5671e-05,1.2755e-05,1.3232e-05,1,0.54852,0,1.1921e-07,2.3842e-07,4.1723e-06,0.0073515,0,1.3113e-06,0,9.5367e-07,2.3544e-05,2.6643e-05,0,8.8811e-06,1.6749e-05,2.7418e-06,0.050554,1.1921e-07,3.5763e-07,0.82642,2.265e-06,4.7684e-07,3.5763e-06,5.3644e-07,0.95174,3.5763e-07,8.1599e-05,0.022252,0,0.96437,0,2.3663e-05,1.049e-05,3.9339e-05,1.7881e-07,5.9605e-08,6.5207e-05,0.00074536,8.9407e-07,1.2696e-05,0.00060391,5.2154e-05,0.81858,7.8917e-05,1.7881e-07,0.0079317,4.7684e-07,0,2.5034e-06,0.17038,4.3511e-06,1.1921e-07,0.011338,4.3809e-05,4.1485e-05,3.5763e-07,0.00015134,0.00058073,0.62689,5.8353e-05,0.00079417,0.09156,0.014843,0.0011471,5.883e-05,0,1.5497e-06,0,9.5367e-07,1.2159e-05,2.3842e-07,0,0.00012487,1.9073e-06,0,7.1526e-07,0.00083363,0.00016594,3.5763e-07,0.99776,0,1.2636e-05,0.99629,0.00032228,3.6955e-06,0,0,3.2783e-05,0,7.1526e-07,3.2783e-06,0.78936,0.0040262,0.96414,0,1.1921e-07,0,2.265e-06,1.1921e-07,0.0021186,0.77754,8.3447e-07,1.5736e-05,5.9605e-08,0,0,5.9605e-08,0.00068343,0.0003047,0,0.0025644,9.5367e-07
"30",0.54708,0.54703,0.54727,0.54717,0.54703,0.54703,0.54963,0.54712,0.54703,0.54704,0.54707,0.54703,0.54708,0.54852,1,1.1623e-05,0.00021869,2.265e-06,4.2915e-06,0.0069766,1.5855e-05,0.00054801,3.9339e-06,4.8876e-06,7.2181e-05,2.5094e-05,0.00079167,0.0025587,1.812e-05,5.877e-05,0.048849,0.00013578,3.2246e-05,0.8271,2.2709e-05,0.00023764,0.00010473,1.204e-05,0.95213,1.4544e-05,0.0003491,0.022179,1.7285e-06,0.96464,3.618e-05,0.00020474,1.8775e-05,5.3108e-05,5.9128e-05,9.2983e-06,0.00012696,0.00076675,2.6226e-06,2.3961e-05,0.00061709,5.4002e-05,0.81866,8.0705e-05,1.4007e-05,0.0079352,7.689e-06,2.0981e-05,0.00035012,0.17121,0.0010928,7.5221e-05,0.011127,7.0512e-05,0.0002231,5.7042e-05,0.0003565,0.00058454,0.62691,6.8009e-05,0.00088292,0.091569,0.014843,0.0017495,0.00011164,0.25416,4.0591e-05,5.3048e-06,4.7863e-05,1.5318e-05,1.6153e-05,2.9564e-05,0.00020707,0.00033486,2.3842e-07,0.00042135,0.00088739,0.00025338,5.0664e-06,0.99973,1.049e-05,1.6153e-05,0.99646,0.00035149,4.4703e-06,5.424e-06,1.6809e-05,0.0012295,1.967e-06,1.5497e-06,3.6001e-05,0.78812,0.0040444,0.96414,2.0504e-05,0.00016183,8.0943e-05,4.53e-06,2.7418e-06,0.0022101,0.77604,1.9073e-06,0.00038886,2.2531e-05,0.00013447,0.00011784,2.3186e-05,0.00068724,0.0003078,2.0087e-05,0.0025212,2.0266e-05
"33",3.5822e-05,0,0,2.9802e-07,0,0,5.9605e-07,0,0,0,1.2159e-05,0,0,0,1.1623e-05,1,1.1921e-07,2.3842e-07,4.1723e-06,0.0062997,0,1.0729e-06,0,9.5367e-07,2.3484e-05,1.8477e-05,0,8.8215e-06,1.657e-05,2.7418e-06,0.048652,1.1921e-07,3.5763e-07,0.82619,2.265e-06,4.7684e-07,3.5763e-06,4.7684e-07,0.95174,3.5763e-07,8.1599e-05,0.022166,0,0.96439,0,2.3603e-05,1.049e-05,3.9339e-05,1.1921e-07,0,6.5088e-05,0.00074536,8.3447e-07,1.2636e-05,0.00060397,5.1618e-05,0.81858,7.8917e-05,1.1921e-07,0.007933,4.7684e-07,0,2.5034e-06,0.1708,4.2915e-06,1.1921e-07,0.011124,4.375e-05,4.1485e-05,0,0.0001514,0.00058025,0.6269,5.8353e-05,0.00079387,0.09156,0.014842,0.0011449,5.8651e-05,0,1.5497e-06,0,9.5367e-07,1.2159e-05,2.3842e-07,0,0.0001241,1.9073e-06,0,7.1526e-07,0.00082809,0.00016266,3.5763e-07,0.99962,0,1.2636e-05,0.99629,0.00032181,3.6955e-06,0,0,3.2783e-05,0,7.1526e-07,3.2187e-06,0.78841,0.0040258,0.96426,0,1.1921e-07,0,2.265e-06,1.1921e-07,0.002116,0.77618,8.3447e-07,1.5795e-05,0,0,0,0,0.00068408,0.00030446,0,0.0025209,9.5367e-07
"36",3.3379e-06,1.1921e-07,1.7881e-07,1.7881e-07,1.1921e-07,1.1921e-07,7.1526e-07,1.1921e-07,1.1921e-07,1.1921e-07,6.7592e-05,1.1921e-07,1.7881e-07,1.1921e-07,0.00021869,1.1921e-07,1,2.3842e-07,4.1723e-06,0.0063005,0,1.0729e-06,0,9.5367e-07,2.3484e-05,1.8477e-05,0,8.8215e-06,1.9193e-05,2.7418e-06,0.048648,1.1921e-07,3.5763e-07,0.8263,2.265e-06,4.7684e-07,3.5763e-06,4.7684e-07,0.95177,4.1723e-07,8.1539e-05,0.022173,0,0.96438,0,2.3603e-05,1.049e-05,3.9339e-05,1.1921e-07,0,6.5088e-05,0.00074548,8.3447e-07,1.2636e-05,0.0006038,5.1498e-05,0.81859,7.8917e-05,1.1921e-07,0.0079321,4.7684e-07,0,2.5034e-06,0.17042,4.2915e-06,1.1921e-07,0.011169,4.3809e-05,4.1485e-05,0,0.00015169,0.00058055,0.62691,5.8174e-05,0.00079393,0.09156,0.014854,0.0011448,5.8532e-05,0,1.5497e-06,0,9.5367e-07,1.2159e-05,2.3842e-07,0,0.00012434,1.9073e-06,0,7.1526e-07,0.00082755,0.00016254,3.5763e-07,0.99958,0,1.2696e-05,0.99626,0.00032181,3.6955e-06,0,0,3.2783e-05,0,7.1526e-07,3.2187e-06,0.78825,0.0040271,0.96414,0,1.1921e-07,0,2.265e-06,1.1921e-07,0.0021155,0.77612,8.3447e-07,1.5736e-05,0,0,0,0,0.00068349,0.00030446,0,0.002512,9.5367e-07
"37",2.0504e-05,2.3842e-07,2.3842e-07,5.3644e-07,2.3842e-07,2.3842e-07,0.00015676,2.3842e-07,2.3842e-07,2.3842e-07,1.7285e-06,2.3842e-07,2.3842e-07,2.3842e-07,2.265e-06,2.3842e-07,2.3842e-07,1,4.1723e-06,0.0063006,0,1.0729e-06,0,9.5367e-07,2.3484e-05,1.8477e-05,0,8.8215e-06,1.663e-05,2.7418e-06,0.048638,1.1921e-07,3.5763e-07,0.83026,2.265e-06,4.7684e-07,3.5763e-06,4.7684e-07,0.95174,3.5763e-07,8.1539e-05,0.022225,0,0.96438,0,2.3603e-05,1.049e-05,3.9339e-05,1.1921e-07,0,6.5148e-05,0.00074643,8.3447e-07,1.2636e-05,0.00060397,5.1498e-05,0.81858,7.8917e-05,1.1921e-07,0.007934,4.7684e-07,0,2.5034e-06,0.17042,4.2915e-06,1.1921e-07,0.011123,4.375e-05,4.1485e-05,0,0.00015128,0.00058132,0.62682,5.8174e-05,0.00079471,0.091561,0.014838,0.0011451,5.8532e-05,0,1.5497e-06,0,9.5367e-07,1.2159e-05,2.3842e-07,0,0.00012416,1.9073e-06,0,7.1526e-07,0.00082761,0.00016302,3.5763e-07,0.99958,0,1.2636e-05,0.99628,0.00032228,3.6955e-06,0,0,3.3021e-05,0,7.1526e-07,3.2187e-06,0.78811,0.0040251,0.96413,0,1.1921e-07,0,2.265e-06,1.1921e-07,0.0021164,0.77602,8.3447e-07,1.5736e-05,0,0,0,0,0.00068343,0.00030458,0,0.0025164,9.5367e-07
"41",8.0466e-06,4.1723e-06,4.1723e-06,4.1723e-06,4.1723e-06,5.1856e-06,4.4107e-06,4.1723e-06,4.1723e-06,4.1723e-06,1.1802e-05,4.1723e-06,4.1723e-06,4.1723e-06,4.2915e-06,4.1723e-06,4.1723e-06,4.1723e-06,1,0.0063001,0,1.0729e-06,0,9.5367e-07,2.3484e-05,1.8477e-05,0,8.8215e-06,1.657e-05,2.7418e-06,0.04864,1.1921e-07,3.5763e-07,0.82611,2.265e-06,4.7684e-07,3.6359e-06,4.7684e-07,0.95179,4.1723e-07,8.1599e-05,0.022166,0,0.96438,1.1921e-07,2.3603e-05,1.049e-05,3.9339e-05,1.1921e-07,0,6.5088e-05,0.00074536,8.3447e-07,1.2636e-05,0.0006038,5.1558e-05,0.81858,7.8917e-05,1.1921e-07,0.0079318,4.7684e-07,0,2.5034e-06,0.17045,4.2915e-06,1.1921e-07,0.011124,4.375e-05,4.1723e-05,0,0.00015134,0.00058025,0.62686,5.8174e-05,0.00079381,0.091563,0.014841,0.0011452,5.8591e-05,0,1.5497e-06,0,9.5367e-07,1.2159e-05,2.3842e-07,0,0.0001241,2.0266e-06,0,7.1526e-07,0.00082767,0.00016248,3.5763e-07,0.9999,0,1.2636e-05,0.99627,0.00032181,3.8147e-06,0,0,3.2842e-05,0,7.1526e-07,3.2187e-06,0.78815,0.0040252,0.96413,0,1.1921e-07,0,2.265e-06,1.1921e-07,0.0021155,0.77604,8.3447e-07,1.5736e-05,0,0,0,0,0.00068343,0.00030446,0,0.0025472,9.5367e-07
"43",0.0063232,0.0063013,0.006304,0.0063035,0.0063001,0.0063004,0.0065295,0.0063249,0.0063011,0.0063027,0.0063893,0.0063209,0.0063013,0.0073515,0.0069766,0.0062997,0.0063005,0.0063006,0.0063001,1,1.6093e-06,9.9421e-05,5.126e-06,1.2517e-06,8.744e-05,2.3723e-05,1.8477e-06,1.0788e-05,1.6928e-05,0.000265,0.048671,2.5034e-06,1.6093e-06,0.8264,2.5034e-06,4.8995e-05,7.5102e-06,7.7486e-06,0.95175,2.5034e-06,9.4473e-05,0.022203,6.8545e-06,0.99287,4.2856e-05,0.00023955,1.4663e-05,4.0054e-05,1.1921e-07,5.8413e-06,6.5982e-05,0.00076032,2.2411e-05,1.5557e-05,0.00061202,5.2035e-05,0.81859,0.00011903,4.1723e-07,0.0079325,6.5565e-07,5.9605e-08,3.6359e-06,0.17052,4.4107e-06,1.9789e-05,0.011124,4.524e-05,4.1842e-05,4.5896e-06,0.00015199,0.00058252,0.62682,7.1287e-05,0.0008015,0.091563,0.014841,0.0011682,5.8949e-05,2.6524e-05,1.9729e-05,5.8413e-06,1.0729e-06,1.5438e-05,0.00014532,2.0027e-05,0.00012547,3.3379e-06,8.9407e-07,7.1526e-07,0.00090814,0.00016636,1.5616e-05,0.99773,8.9407e-07,1.9133e-05,0.99655,0.00032949,5.3644e-06,1.6093e-06,1.0133e-06,3.3557e-05,6.1393e-06,1.6093e-06,2.9385e-05,0.79146,0.0040668,0.96414,2.0266e-06,5.3644e-07,5.4479e-05,9.954e-06,1.0133e-06,0.0021485,0.77603,6.6757e-06,1.663e-05,1.2696e-05,1.8477e-06,3.5763e-07,3.3975e-06,0.00068432,0.00034803,1.0729e-05,0.0025132,1.3113e-06
"44",0.00012434,0,0,0,0,0,5.3644e-07,0,0,0,9.3341e-05,0,0,0,1.5855e-05,0,0,0,0,1.6093e-06,1,1.0729e-06,0,9.5367e-07,2.3484e-05,1.8477e-05,0,8.8215e-06,1.657e-05,2.7418e-06,0.048676,1.1921e-07,3.5763e-07,0.87608,2.265e-06,4.7684e-07,3.5763e-06,4.7684e-07,0.95178,3.5763e-07,8.1599e-05,0.022165,0,0.96438,0,2.3603e-05,1.049e-05,3.9339e-05,1.1921e-07,0,6.5088e-05,0.00074553,8.3447e-07,1.2636e-05,0.00060385,5.2392e-05,0.81859,7.8917e-05,1.1921e-07,0.0079319,4.7684e-07,0,2.5034e-06,0.17039,4.2915e-06,1.1921e-07,0.011122,4.375e-05,4.1544e-05,0,0.00015128,0.00058025,0.62683,5.8234e-05,0.00079393,0.091561,0.014838,0.0011448,5.8532e-05,0,1.5497e-06,0,9.5367e-07,1.2159e-05,2.3842e-07,0,0.00012434,1.9073e-06,0,7.1526e-07,0.00082868,0.00016308,3.5763e-07,0.99968,0,1.2636e-05,0.99627,0.00032222,3.6955e-06,0,0,3.2783e-05,0,7.1526e-07,3.2187e-06,0.78851,0.0040421,0.96414,0,1.1921e-07,0,2.265e-06,1.1921e-07,0.0021154,0.77684,8.3447e-07,1.5795e-05,0,0,0,0,0.00068361,0.00030458,0,0.0025119,9.5367e-07
"52",8.4043e-06,1.1325e-06,1.1921e-06,1.1325e-06,1.0729e-06,1.0729e-06,0.00033331,1.0729e-06,1.0729e-06,1.0729e-06,0.00011092,1.0729e-06,1.0729e-06,1.3113e-06,0.00054801,1.0729e-06,1.0729e-06,1.0729e-06,1.0729e-06,9.9421e-05,1.0729e-06,1,0,9.5367e-07,2.3484e-05,1.8597e-05,0,8.8215e-06,1.7345e-05,2.7418e-06,0.055432,1.1921e-07,3.5763e-07,0.9741,2.265e-06,4.7684e-07,3.5763e-06,4.7684e-07,0.95177,3.5763e-07,8.1539e-05,0.022233,0,0.9644,0,2.3603e-05,1.049e-05,3.9339e-05,1.1921e-07,0,6.5923e-05,0.00074571,8.3447e-07,1.2636e-05,0.00071961,6.026e-05,0.81859,7.9036e-05,1.1921e-07,0.0081703,4.7684e-07,0,2.5034e-06,0.17103,4.3511e-06,1.1921e-07,0.011155,4.3869e-05,4.1485e-05,0,0.00015157,0.00058085,0.62682,5.8472e-05,0.00079453,0.091585,0.014851,0.0011454,5.8651e-05,0,1.5497e-06,0,9.5367e-07,1.2159e-05,2.3842e-07,0,0.00012422,1.9073e-06,0,7.1526e-07,0.00082815,0.00016266,3.5763e-07,0.97217,0,1.2636e-05,0.9982,0.00034577,3.6955e-06,0,0,3.2842e-05,0,7.1526e-07,3.2187e-06,0.82323,0.0040289,0.96413,0,1.1921e-07,0,2.265e-06,1.1921e-07,0.0021304,0.77641,8.3447e-07,1.6272e-05,0,0,0,0,0.00068396,0.00030607,5.9605e-08,0.0025132,9.5367e-07
"53",2.1458e-06,0,0,0,0,0,5.3644e-07,0,0,0,8.8811e-06,0,0,0,3.9339e-06,0,0,0,0,5.126e-06,0,0,1,9.5367e-07,2.3544e-05,1.8477e-05,0,8.8215e-06,1.657e-05,2.7418e-06,0.048633,1.1921e-07,3.5763e-07,0.82618,2.265e-06,4.7684e-07,3.5763e-06,4.7684e-07,0.95179,3.5763e-07,8.1599e-05,0.022177,0,0.96443,0,2.3603e-05,1.049e-05,3.9339e-05,1.1921e-07,0,6.5088e-05,0.00074536,8.3447e-07,1.2696e-05,0.000606,5.2333e-05,0.81858,7.8917e-05,1.1921e-07,0.0079322,4.7684e-07,0,2.5034e-06,0.17042,4.2915e-06,1.1921e-07,0.011122,4.375e-05,4.1544e-05,0,0.00015152,0.00058031,0.62683,5.8472e-05,0.00079411,0.09156,0.014839,0.0011447,5.8532e-05,0,1.5497e-06,0,9.5367e-07,1.2159e-05,2.3842e-07,0,0.00012416,1.9073e-06,0,7.1526e-07,0.00082988,0.00016248,3.5763e-07,0.99966,0,1.2696e-05,0.99627,0.00032228,3.6955e-06,0,0,3.2783e-05,0,7.1526e-07,3.2187e-06,0.78816,0.0040249,0.96416,0,1.1921e-07,0,2.265e-06,1.1921e-07,0.0021154,0.77609,8.3447e-07,1.5736e-05,0,0,0,0,0.00068349,0.00030452,0,0.002598,9.5367e-07
"58",3.8087e-05,9.5367e-07,9.5367e-07,1.0133e-06,9.5367e-07,9.5367e-07,7.689e-06,9.5367e-07,9.5367e-07,9.5367e-07,3.2783e-05,9.5367e-07,9.5367e-07,9.5367e-07,4.8876e-06,9.5367e-07,9.5367e-07,9.5367e-07,9.5367e-07,1.2517e-06,9.5367e-07,9.5367e-07,9.5367e-07,1,2.5868e-05,1.8597e-05,0,8.8215e-06,1.657e-05,2.7418e-06,0.048631,1.1921e-07,3.5763e-07,0.82672,2.265e-06,4.7684e-07,3.5763e-06,4.7684e-07,0.95174,3.5763e-07,8.1539e-05,0.022546,0,0.96438,0,2.3603e-05,1.049e-05,3.9339e-05,1.1921e-07,0,6.5088e-05,0.00074536,8.3447e-07,1.2636e-05,0.0006038,5.1916e-05,0.81858,7.8917e-05,1.1921e-07,0.0079317,4.7684e-07,0,2.563e-06,0.17231,4.2915e-06,1.1921e-07,0.011129,4.375e-05,4.1544e-05,0,0.00015354,0.00058019,0.6274,5.8174e-05,0.00080138,0.091568,0.014838,0.0011449,5.8591e-05,0,1.6093e-06,0,9.5367e-07,1.2219e-05,2.3842e-07,0,0.00012416,1.9073e-06,0,7.1526e-07,0.00082844,0.00016248,3.5763e-07,0.99999,0,1.2636e-05,0.99626,0.00032216,3.6955e-06,0,0,3.2783e-05,0,7.1526e-07,3.2187e-06,0.78919,0.0040257,0.96415,0,1.1921e-07,0,2.265e-06,1.1921e-07,0.0021153,0.77621,8.3447e-07,1.5736e-05,0,0,0,0,0.00068349,0.00030482,0,0.0025119,9.5367e-07
"59",2.5451e-05,2.3484e-05,2.3544e-05,2.3484e-05,2.3484e-05,2.3603e-05,0.00026727,2.3484e-05,2.3484e-05,2.3663e-05,2.6345e-05,2.3544e-05,2.3484e-05,2.3544e-05,7.2181e-05,2.3484e-05,2.3484e-05,2.3484e-05,2.3484e-05,8.744e-05,2.3484e-05,2.3484e-05,2.3544e-05,2.5868e-05,1,1.8477e-05,2.861e-06,8.8811e-06,1.663e-05,2.7418e-06,0.048651,1.1921e-07,3.5763e-07,0.82629,2.265e-06,4.7684e-07,3.5763e-06,5.3644e-07,0.95176,3.5763e-07,8.1658e-05,0.022171,0,0.96438,5.9605e-08,2.414e-05,1.049e-05,3.9339e-05,1.1921e-07,5.9605e-08,6.5207e-05,0.00074536,8.3447e-07,1.2636e-05,0.0006038,5.1558e-05,0.81858,7.8917e-05,1.1921e-07,0.0079318,4.7684e-07,0,2.5034e-06,0.17076,4.3511e-06,1.1921e-07,0.011124,4.8339e-05,4.1544e-05,0,0.00015211,0.00058073,0.62682,5.8174e-05,0.00079626,0.09156,0.014838,0.0011448,5.8591e-05,5.9605e-08,1.6093e-06,0,1.0729e-06,1.2279e-05,2.9802e-07,0,0.00012445,2.0266e-06,0,7.7486e-07,0.00082844,0.00016272,3.5763e-07,0.99984,5.9605e-08,1.3411e-05,0.99628,0.0003224,3.6955e-06,0,0,3.2783e-05,5.9605e-08,7.1526e-07,3.3379e-06,0.79358,0.0040252,0.96413,0,1.1921e-07,0,2.3246e-06,1.1921e-07,0.0021163,0.77603,1.4901e-06,1.6212e-05,0,0,1.1921e-07,0,0.00068343,0.00030446,4.7684e-07,0.002512,9.5367e-07
"61",1.9133e-05,1.8537e-05,1.8597e-05,1.8537e-05,1.8477e-05,1.8477e-05,2.1338e-05,1.8477e-05,1.8537e-05,1.8477e-05,4.7028e-05,1.8477e-05,1.8537e-05,2.6643e-05,2.5094e-05,1.8477e-05,1.8477e-05,1.8477e-05,1.8477e-05,2.3723e-05,1.8477e-05,1.8597e-05,1.8477e-05,1.8597e-05,1.8477e-05,1,0,8.8215e-06,1.657e-05,3.159e-06,0.049123,1.1921e-07,3.5763e-07,0.82656,2.265e-06,5.3644e-07,3.5763e-06,4.7684e-07,0.95175,3.5763e-07,8.1778e-05,0.022194,0,0.96439,1.1921e-07,2.3663e-05,1.049e-05,3.9339e-05,1.1921e-07,0,6.5088e-05,0.00074536,8.3447e-07,1.2636e-05,0.0006038,5.1558e-05,0.81858,7.8917e-05,1.7881e-07,0.0079318,4.7684e-07,0,2.5034e-06,0.17054,4.7088e-06,1.1921e-07,0.011128,4.375e-05,4.1604e-05,5.9605e-08,0.00015235,0.00058037,0.62685,5.8174e-05,0.00080341,0.091561,0.014838,0.0011451,5.8532e-05,0,1.6093e-06,0,9.5367e-07,1.2159e-05,3.5763e-07,0,0.0001241,1.9073e-06,1.7881e-07,7.1526e-07,0.00082803,0.00016272,3.5763e-07,0.99957,0,1.2696e-05,0.9963,0.00032675,3.6955e-06,0,5.9605e-08,3.2961e-05,0,7.1526e-07,3.4571e-06,0.78818,0.0040427,0.96476,0,1.1921e-07,0,2.3246e-06,1.1921e-07,0.0021166,0.77686,8.3447e-07,1.6332e-05,1.1921e-07,0,0,0,0.00068367,0.00030464,1.0133e-06,0.0025371,9.5367e-07
