"","1","2","3","8","9","10","11","12","13","14","15","17","26","27","29","31","32","34","35","38","39","40","42","45","46","47","48","49","50","51","54","55","56","57","60","62","63","65","66","68","72","73","74","75","78","81","83","84","87","94","95","99","100","101","102","103","104","105","107","109","110","111","112","113","115","117","118","120","121","123","125","126","127","128","130","132","133","134","138","140","141","142","143","144","145","148","149","151","152","153","156","157","159","160","161","162","163","167","168","169","170","172","174","175","180","181","183","186","187","188","189","191","192","195","197","200","201","204","205","208","209","211","212","213","214","215","217","218","220","222","223","224","226","230","232","238","239","240","241","244","248","251","252","257","258","260","261","262","265","266","267","268","269","272","274","275","276","277","278","279","281","282","284","286","287","288","289","290","291","292","293","295","296","300"
"73",0.56584,0.5262,0.50625,0.52105,0.50799,0.47756,0.67866,0.51806,0.47421,0.4754,0.45388,0.5432,0.45978,0.59678,0.58005,0.62948,0.62307,0.59219,0.56121,0.59011,0.56763,0.63562,0.53081,0.58987,0.44908,0.40743,0.55225,0.57474,0.50596,0.51523,0.50318,0.559,0.5894,0.5358,0.57906,0.59391,0.5084,0.51827,0.51706,0.46231,0.63428,1,0.51735,0.53302,0.56319,0.54308,0.43463,0.52652,0.63918,0.57818,0.7094,0.5522,0.5868,0.63587,0.56156,0.5092,0.68194,0.61535,0.45503,0.68023,0.64439,0.56338,0.49853,0.65993,0.51594,0.63937,0.53877,0.51096,0.63247,0.48309,0.58273,0.55706,0.57783,0.64478,0.49453,0.71092,0.56972,0.58156,0.59281,0.63664,0.67153,0.52051,0.60564,0.51214,0.49717,0.57063,0.52461,0.6261,0.41394,0.43981,0.63486,0.52924,0.54927,0.57456,0.35406,0.44755,0.51168,0.46233,0.51802,0.48588,0.45206,0.44085,0.41532,0.47095,0.56395,0.50188,0.44535,0.644,0.47159,0.49529,0.6184,0.47667,0.60485,0.47593,0.61334,0.37861,0.51586,0.52378,0.40907,0.50275,0.60389,0.45667,0.50929,0.51599,0.53025,0.50375,0.67044,0.5171,0.59746,0.56861,0.59387,0.32847,0.66306,0.43472,0.50007,0.47997,0.54679,0.5019,0.36687,0.54375,0.51196,0.47959,0.64009,0.43301,0.73688,0.40861,0.50119,0.56223,0.40307,0.50297,0.55091,0.42326,0.47926,0.67162,0.66713,0.43327,0.51679,0.5459,0.53816,0.44621,0.49763,0.49506,0.52047,0.60515,0.40672,0.3956,0.53093,0.56249,0.60573,0.53956,0.31578,0.6654,0.23482,0.40468
"74",0.48609,0.45343,0.45955,0.47452,0.48625,0.50332,0.56726,0.52306,0.42194,0.49038,0.44567,0.30908,0.55679,0.46878,0.41062,0.39174,0.39922,0.39918,0.40653,0.52073,0.46454,0.47671,0.49713,0.60459,0.5527,0.49063,0.47239,0.49984,0.47863,0.36844,0.47942,0.54577,0.51146,0.5714,0.53669,0.42463,0.47069,0.47805,0.39088,0.49999,0.50307,0.51735,1,0.60883,0.58191,0.56257,0.57247,0.52762,0.49011,0.64869,0.62201,0.57291,0.48485,0.56956,0.4858,0.56627,0.58562,0.62378,0.5436,0.4736,0.67282,0.52712,0.66942,0.58334,0.56958,0.74751,0.58353,0.54026,0.67822,0.50719,0.60562,0.4573,0.5498,0.62915,0.61427,0.68307,0.45558,0.5761,0.66509,0.57896,0.62748,0.4718,0.49669,0.42026,0.41269,0.63434,0.47762,0.52676,0.43385,0.56824,0.45487,0.59169,0.5231,0.52425,0.5283,0.33789,0.58822,0.48746,0.45204,0.4939,0.47494,0.4388,0.4224,0.35256,0.60038,0.47531,0.36096,0.55918,0.60487,0.56482,0.56269,0.39038,0.58238,0.57103,0.67445,0.43556,0.58156,0.52695,0.44044,0.45821,0.64259,0.49767,0.50074,0.45577,0.56628,0.42728,0.50721,0.50653,0.52297,0.48692,0.51356,0.5307,0.57715,0.42063,0.46312,0.44169,0.41006,0.49506,0.45046,0.4247,0.48082,0.37885,0.5818,0.4003,0.56614,0.4237,0.48219,0.5192,0.4461,0.50181,0.53061,0.54045,0.4602,0.55867,0.54115,0.39756,0.48267,0.59618,0.63354,0.53579,0.42125,0.59654,0.51774,0.53301,0.45223,0.46551,0.40986,0.57102,0.53634,0.59575,0.44141,0.61648,0.27387,0.38025
"75",0.55326,0.57804,0.50932,0.49861,0.60332,0.53494,0.64034,0.5625,0.50755,0.53028,0.48328,0.42203,0.54153,0.57522,0.51336,0.64021,0.63338,0.53863,0.52309,0.46827,0.54222,0.48889,0.50339,0.53029,0.44883,0.46557,0.35005,0.3873,0.48304,0.45674,0.57584,0.50728,0.4218,0.46512,0.46606,0.46968,0.58875,0.50546,0.60627,0.54548,0.53504,0.53302,0.60883,1,0.52053,0.47495,0.60256,0.55372,0.58912,0.59923,0.62672,0.60916,0.42366,0.5861,0.57055,0.43023,0.62073,0.54649,0.52675,0.46323,0.72205,0.54842,0.51573,0.52949,0.4489,0.61974,0.42764,0.63618,0.55494,0.47998,0.58186,0.43276,0.48594,0.57253,0.57589,0.57158,0.51284,0.41572,0.48199,0.58314,0.6764,0.47192,0.43525,0.49714,0.48534,0.4929,0.2651,0.66051,0.37195,0.40519,0.49205,0.45521,0.57475,0.54081,0.40117,0.43632,0.58277,0.48016,0.47407,0.55307,0.50494,0.43388,0.41254,0.46279,0.46358,0.59082,0.32664,0.53669,0.63758,0.59354,0.54776,0.41989,0.61597,0.46685,0.63417,0.52343,0.52714,0.52938,0.47529,0.50455,0.64448,0.49085,0.50197,0.38495,0.50356,0.43421,0.47813,0.4588,0.47715,0.40403,0.53772,0.41763,0.58776,0.43592,0.47002,0.4659,0.36188,0.4447,0.32003,0.47201,0.54688,0.43234,0.46519,0.49233,0.57686,0.40049,0.41583,0.59769,0.4498,0.46547,0.57158,0.42751,0.48862,0.50221,0.60031,0.43185,0.52565,0.64331,0.57402,0.44354,0.5337,0.53184,0.54924,0.6835,0.44248,0.47486,0.50469,0.50822,0.56557,0.44829,0.36361,0.66114,0.35512,0.35035
"78",0.57197,0.55825,0.42953,0.60146,0.5251,0.72921,0.61239,0.46257,0.6425,0.54941,0.54154,0.53057,0.64933,0.50847,0.52299,0.41418,0.5167,0.58769,0.5385,0.57966,0.50946,0.476,0.48781,0.55802,0.72697,0.47923,0.66226,0.48736,0.5452,0.58559,0.68731,0.48548,0.54512,0.61667,0.65188,0.56025,0.48546,0.58233,0.52275,0.58695,0.59628,0.56319,0.58191,0.52053,1,0.56782,0.59101,0.55582,0.39886,0.62089,0.53945,0.49648,0.46013,0.48571,0.73294,0.55541,0.65245,0.5947,0.49855,0.50271,0.67632,0.58849,0.65969,0.53974,0.54718,0.75003,0.50229,0.55896,0.5143,0.48531,0.41202,0.50918,0.43647,0.63114,0.60046,0.5602,0.60808,0.5331,0.62975,0.59073,0.67292,0.45342,0.38872,0.48644,0.35116,0.54234,0.39085,0.58608,0.46959,0.54462,0.50304,0.4905,0.47044,0.52353,0.50333,0.53517,0.55236,0.42363,0.54905,0.2974,0.59314,0.41729,0.30774,0.49289,0.4634,0.49221,0.34665,0.54312,0.49498,0.50388,0.50978,0.49709,0.40721,0.38249,0.64467,0.49502,0.5643,0.58082,0.23859,0.43732,0.65457,0.57751,0.35721,0.4334,0.4489,0.4611,0.51392,0.43041,0.53782,0.37924,0.45185,0.46411,0.62162,0.53813,0.55363,0.55215,0.45649,0.46709,0.36825,0.56517,0.52303,0.46473,0.41415,0.45074,0.55067,0.52975,0.37674,0.53844,0.40511,0.5353,0.46891,0.31478,0.29674,0.51024,0.5825,0.44828,0.55672,0.55633,0.55824,0.45713,0.45292,0.54229,0.46603,0.44217,0.4595,0.43917,0.42668,0.53951,0.47505,0.45635,0.4859,0.51071,0.16412,0.4336
"81",0.50864,0.40198,0.50557,0.53756,0.42336,0.53179,0.50614,0.56259,0.49426,0.39364,0.64465,0.45602,0.44353,0.45376,0.48341,0.47724,0.47769,0.47404,0.4626,0.67544,0.55319,0.55164,0.52004,0.53362,0.53903,0.61043,0.50667,0.59403,0.54712,0.42856,0.47172,0.4922,0.58688,0.62457,0.59454,0.50815,0.49746,0.69344,0.50468,0.48618,0.47301,0.54308,0.56257,0.47495,0.56782,1,0.3988,0.39609,0.54389,0.53243,0.55052,0.35368,0.36587,0.53789,0.51872,0.46801,0.52926,0.511,0.53404,0.57414,0.68372,0.51884,0.69354,0.50496,0.53756,0.59073,0.63911,0.54098,0.66778,0.35783,0.51718,0.47332,0.51077,0.67241,0.57145,0.56085,0.4583,0.52867,0.62497,0.70614,0.55165,0.53282,0.58142,0.50337,0.40733,0.48262,0.35874,0.60505,0.28254,0.49778,0.57037,0.41098,0.48786,0.46654,0.43009,0.62511,0.42569,0.3869,0.52989,0.37486,0.50952,0.45473,0.40637,0.5456,0.58731,0.53506,0.55761,0.45494,0.46201,0.6301,0.54623,0.4587,0.51971,0.4551,0.56696,0.50501,0.53263,0.3856,0.4292,0.47244,0.5949,0.41453,0.25126,0.48747,0.47522,0.47451,0.42904,0.53503,0.56236,0.48571,0.55828,0.43257,0.51542,0.44569,0.62219,0.4357,0.48226,0.59044,0.47721,0.36267,0.40148,0.32789,0.42149,0.49941,0.55395,0.47008,0.4614,0.37561,0.43536,0.44794,0.64057,0.48384,0.41777,0.54769,0.55853,0.40335,0.51221,0.50248,0.54576,0.43855,0.42132,0.47028,0.48129,0.44339,0.39516,0.4661,0.39852,0.6373,0.55053,0.56687,0.37377,0.57992,0.12761,0.5261
"83",0.46678,0.5817,0.55361,0.61087,0.49251,0.52259,0.46856,0.4341,0.65663,0.56519,0.5774,0.48235,0.50377,0.40034,0.51392,0.37664,0.5862,0.53951,0.45467,0.37718,0.54901,0.52736,0.54308,0.51383,0.4676,0.47861,0.47228,0.43475,0.48613,0.5013,0.54267,0.46128,0.52757,0.41925,0.54966,0.48931,0.70078,0.51183,0.58061,0.50952,0.45936,0.43463,0.57247,0.60256,0.59101,0.3988,1,0.61738,0.50195,0.5527,0.54104,0.62796,0.50472,0.40409,0.60692,0.55029,0.6398,0.60212,0.46654,0.40688,0.62179,0.55991,0.48785,0.49631,0.49919,0.68453,0.53009,0.48753,0.46698,0.43961,0.53186,0.50915,0.53455,0.6518,0.54291,0.52073,0.53591,0.46368,0.62153,0.64306,0.6106,0.44769,0.3819,0.50123,0.48876,0.50337,0.43723,0.56795,0.50209,0.52422,0.45512,0.50804,0.50683,0.55389,0.61064,0.48686,0.57567,0.45543,0.55594,0.4242,0.56289,0.42555,0.44022,0.4781,0.51353,0.53288,0.34621,0.45779,0.59844,0.51429,0.62825,0.49182,0.55869,0.55437,0.61829,0.54667,0.49212,0.62125,0.31177,0.45481,0.63549,0.60356,0.51918,0.3933,0.53014,0.49059,0.43934,0.43769,0.49503,0.42364,0.53451,0.47044,0.52429,0.45888,0.52589,0.50825,0.42039,0.44359,0.34683,0.51875,0.58862,0.42225,0.42399,0.51177,0.62409,0.44001,0.38659,0.50772,0.52268,0.61198,0.52105,0.39614,0.35177,0.53525,0.53097,0.49973,0.54147,0.64026,0.57397,0.50407,0.47796,0.72973,0.58182,0.502,0.53516,0.41295,0.47851,0.48118,0.47406,0.57377,0.50999,0.64019,0.36495,0.34441
"84",0.56434,0.58214,0.5622,0.43088,0.5675,0.49504,0.59192,0.44302,0.52426,0.58742,0.3859,0.5207,0.54805,0.66838,0.55093,0.44668,0.49596,0.52023,0.7258,0.46759,0.5448,0.53397,0.54789,0.60335,0.52241,0.49116,0.53094,0.49475,0.48482,0.49433,0.63727,0.51,0.45358,0.47364,0.54065,0.53602,0.45841,0.47789,0.55002,0.47151,0.53622,0.52652,0.52762,0.55372,0.55582,0.39609,0.61738,1,0.40419,0.53119,0.5051,0.45942,0.41352,0.44493,0.51856,0.46766,0.57318,0.57475,0.47725,0.45799,0.61023,0.55485,0.50805,0.44631,0.44133,0.6181,0.38588,0.40439,0.49601,0.36386,0.42551,0.45276,0.56379,0.6484,0.46303,0.56713,0.47573,0.50353,0.46835,0.61843,0.50836,0.46033,0.41817,0.48296,0.47737,0.44467,0.44823,0.51112,0.33253,0.48376,0.44624,0.53121,0.45065,0.40439,0.46248,0.39582,0.51774,0.39992,0.47928,0.3368,0.44964,0.31505,0.34507,0.36634,0.42996,0.38544,0.375,0.47799,0.46412,0.6225,0.48057,0.3893,0.46033,0.41437,0.45258,0.4423,0.48161,0.50539,0.31345,0.44947,0.58975,0.45804,0.43444,0.40937,0.43458,0.40678,0.47813,0.43101,0.46323,0.47558,0.47056,0.44051,0.58126,0.38855,0.40486,0.44886,0.4364,0.49544,0.3861,0.46782,0.54721,0.36494,0.41453,0.41563,0.64482,0.42658,0.35183,0.45053,0.42347,0.53199,0.48009,0.32606,0.39898,0.40997,0.49498,0.38208,0.53837,0.61465,0.54548,0.49567,0.419,0.50491,0.51943,0.52632,0.46299,0.37796,0.45463,0.52003,0.54666,0.56174,0.45508,0.59372,0.22506,0.34308
"87",0.52969,0.52272,0.46936,0.54805,0.50169,0.49278,0.56372,0.52135,0.50998,0.37212,0.47466,0.4545,0.39809,0.48296,0.58764,0.59541,0.61464,0.48339,0.44006,0.50349,0.6339,0.67706,0.52201,0.49018,0.44334,0.47499,0.4713,0.53888,0.44763,0.55286,0.37991,0.509,0.52943,0.49513,0.43157,0.46747,0.50957,0.56267,0.54127,0.42433,0.46459,0.63918,0.49011,0.58912,0.39886,0.54389,0.50195,0.40419,1,0.5115,0.69802,0.5062,0.48238,0.56321,0.49337,0.39965,0.65829,0.518,0.47128,0.55126,0.60265,0.50285,0.55337,0.67198,0.51381,0.67807,0.48151,0.52896,0.63348,0.48453,0.55668,0.41768,0.45771,0.61401,0.49555,0.58886,0.5407,0.46532,0.42053,0.60574,0.61005,0.55892,0.68842,0.53671,0.57652,0.48211,0.37535,0.64341,0.44442,0.45978,0.579,0.4974,0.54613,0.53271,0.3745,0.45215,0.45446,0.42509,0.42812,0.60214,0.51922,0.44188,0.35403,0.52417,0.52106,0.51032,0.37657,0.55158,0.57761,0.6016,0.63564,0.47701,0.65658,0.48011,0.60887,0.45947,0.55124,0.60225,0.47845,0.48065,0.62613,0.54087,0.45863,0.48758,0.49602,0.51636,0.59917,0.5926,0.58161,0.49956,0.58213,0.36895,0.58612,0.37058,0.58379,0.48064,0.47489,0.58146,0.35834,0.43305,0.52811,0.4716,0.48653,0.40496,0.63974,0.41286,0.55149,0.61152,0.50372,0.60975,0.52944,0.48014,0.50498,0.57297,0.68576,0.45268,0.52633,0.61325,0.58474,0.43726,0.38791,0.47323,0.57851,0.65896,0.5754,0.46225,0.49933,0.51062,0.51331,0.4839,0.43209,0.59469,0.24156,0.58785
"94",0.61366,0.60682,0.54099,0.54613,0.58237,0.62894,0.65508,0.48666,0.71705,0.50343,0.55972,0.44046,0.65868,0.51571,0.49119,0.58384,0.47263,0.55649,0.5831,0.56703,0.56807,0.5424,0.49785,0.66314,0.60323,0.49849,0.59094,0.47482,0.48654,0.57716,0.65452,0.47629,0.57149,0.55532,0.59176,0.5513,0.54517,0.52685,0.56747,0.58412,0.5934,0.57818,0.64869,0.59923,0.62089,0.53243,0.5527,0.53119,0.5115,1,0.64359,0.51671,0.49778,0.49336,0.52937,0.45869,0.60077,0.51878,0.45179,0.55304,0.64573,0.50557,0.53419,0.52628,0.40297,0.65208,0.53515,0.55789,0.44335,0.57335,0.4726,0.4288,0.49366,0.59397,0.50765,0.51502,0.46396,0.51461,0.60395,0.59458,0.70005,0.52504,0.44562,0.46718,0.46037,0.53266,0.33642,0.51195,0.34441,0.42366,0.44182,0.46648,0.5593,0.55476,0.45679,0.38654,0.5336,0.46676,0.53623,0.45558,0.56357,0.4069,0.41991,0.40713,0.47185,0.58205,0.42927,0.56715,0.50657,0.5263,0.64171,0.39407,0.51703,0.5889,0.70251,0.44897,0.47887,0.51396,0.33113,0.46618,0.59766,0.56255,0.46557,0.4632,0.44793,0.53591,0.53056,0.55008,0.6054,0.42717,0.48609,0.4858,0.6056,0.5105,0.46221,0.42669,0.50943,0.52104,0.48086,0.46424,0.5267,0.49284,0.50951,0.50564,0.6443,0.5262,0.54336,0.5308,0.43982,0.6076,0.49889,0.42586,0.46534,0.56773,0.58347,0.3649,0.49357,0.55131,0.63951,0.51551,0.44757,0.56922,0.61477,0.58114,0.52347,0.48974,0.55603,0.5391,0.559,0.53182,0.40024,0.62391,0.30404,0.4449
"95",0.55998,0.57296,0.59394,0.49084,0.60924,0.56916,0.7326,0.63737,0.57554,0.5146,0.64917,0.55109,0.63446,0.54219,0.58563,0.7531,0.46279,0.60669,0.52164,0.57725,0.58187,0.67167,0.59308,0.66554,0.65652,0.55065,0.49354,0.64517,0.64039,0.53536,0.56,0.6395,0.69944,0.61437,0.52555,0.67463,0.57563,0.53952,0.62645,0.66052,0.6696,0.7094,0.62201,0.62672,0.53945,0.55052,0.54104,0.5051,0.69802,0.64359,1,0.48808,0.5452,0.63463,0.42221,0.4173,0.63114,0.56596,0.40831,0.48166,0.57463,0.44067,0.54364,0.55031,0.52491,0.60053,0.51585,0.58503,0.55163,0.61332,0.59801,0.46329,0.614,0.56894,0.37921,0.67647,0.50691,0.53822,0.45972,0.58312,0.60958,0.57539,0.5871,0.5326,0.57113,0.61635,0.43678,0.63995,0.38309,0.51799,0.49414,0.48751,0.47339,0.63029,0.39911,0.41031,0.48031,0.51292,0.41439,0.48771,0.57595,0.53248,0.39086,0.47631,0.6094,0.7113,0.42044,0.56256,0.53848,0.5012,0.5501,0.48976,0.65786,0.54661,0.59794,0.5014,0.41558,0.46665,0.45925,0.45573,0.64809,0.56671,0.3928,0.45289,0.51363,0.45694,0.59799,0.43648,0.59648,0.65927,0.56277,0.39249,0.59772,0.3117,0.49978,0.34568,0.50803,0.5116,0.48651,0.61155,0.5221,0.32419,0.52272,0.44994,0.6902,0.53454,0.50335,0.45362,0.32101,0.53509,0.57098,0.47005,0.46875,0.4758,0.53705,0.3747,0.52303,0.5478,0.57243,0.3881,0.46833,0.43236,0.44758,0.59038,0.48,0.43788,0.45026,0.61573,0.48725,0.45954,0.35786,0.61953,0.2926,0.47096
"99",0.45004,0.60279,0.55732,0.51314,0.4235,0.47711,0.55712,0.48985,0.5478,0.56039,0.47586,0.51788,0.4808,0.57426,0.52248,0.59242,0.61782,0.53374,0.45104,0.44411,0.56121,0.57796,0.60805,0.47461,0.43433,0.42558,0.55364,0.51402,0.43465,0.51939,0.49081,0.51882,0.50198,0.42805,0.58918,0.52535,0.58309,0.56054,0.50273,0.45601,0.58454,0.5522,0.57291,0.60916,0.49648,0.35368,0.62796,0.45942,0.5062,0.51671,0.48808,1,0.50337,0.55967,0.64024,0.56575,0.69825,0.6093,0.52698,0.49445,0.63594,0.60296,0.53618,0.53666,0.44369,0.53398,0.61986,0.50512,0.57352,0.47377,0.49442,0.38042,0.54756,0.65443,0.52221,0.59093,0.55982,0.4236,0.53007,0.6004,0.66236,0.43311,0.36594,0.40593,0.48485,0.46553,0.45125,0.65534,0.4958,0.43934,0.55408,0.44742,0.53085,0.57828,0.45494,0.3937,0.51048,0.46876,0.47715,0.51301,0.56905,0.32946,0.37355,0.54221,0.58272,0.55576,0.25981,0.59846,0.62932,0.5725,0.5248,0.4427,0.54578,0.41026,0.58487,0.46078,0.61165,0.48521,0.38307,0.45587,0.62924,0.67856,0.53683,0.44167,0.50423,0.49865,0.55993,0.55914,0.46948,0.50877,0.509,0.49203,0.52008,0.50677,0.55259,0.49099,0.43927,0.53144,0.38674,0.54766,0.53282,0.513,0.56432,0.42847,0.64627,0.39407,0.43564,0.63242,0.54296,0.542,0.41172,0.46323,0.4338,0.52284,0.68734,0.49068,0.53591,0.47501,0.53742,0.46498,0.49582,0.68058,0.50739,0.51259,0.46736,0.42038,0.48796,0.47403,0.48221,0.4798,0.39281,0.5882,0.42687,0.30134
"100",0.51855,0.4552,0.37889,0.43268,0.54746,0.60796,0.54756,0.53055,0.38011,0.34687,0.53383,0.46817,0.45362,0.36824,0.418,0.41945,0.41563,0.46975,0.4035,0.53925,0.4491,0.57517,0.44312,0.48226,0.46093,0.4497,0.49538,0.48763,0.45034,0.44977,0.36201,0.49956,0.57695,0.45082,0.44684,0.45018,0.44578,0.49274,0.4733,0.50509,0.54347,0.5868,0.48485,0.42366,0.46013,0.36587,0.50472,0.41352,0.48238,0.49778,0.5452,0.50337,1,0.59419,0.51305,0.4739,0.50447,0.60672,0.46817,0.6885,0.63575,0.50671,0.58241,0.59889,0.56483,0.62741,0.57943,0.55388,0.63137,0.43692,0.64158,0.44785,0.59812,0.59668,0.43817,0.66544,0.61106,0.54421,0.66637,0.64087,0.54822,0.5566,0.66764,0.53456,0.4726,0.65085,0.49938,0.59457,0.39322,0.52861,0.56154,0.5866,0.44642,0.48696,0.58872,0.51661,0.48628,0.5022,0.41367,0.48078,0.55458,0.48509,0.35159,0.44976,0.53773,0.50483,0.5058,0.561,0.54549,0.55969,0.54335,0.4946,0.57182,0.66885,0.57194,0.47804,0.59449,0.6056,0.42424,0.55901,0.59381,0.55,0.40905,0.44816,0.58163,0.57116,0.51111,0.54929,0.6075,0.53648,0.61526,0.51081,0.70599,0.35494,0.53368,0.33665,0.57001,0.55486,0.44061,0.48133,0.61807,0.3161,0.55109,0.49106,0.69027,0.56819,0.55696,0.54272,0.44948,0.56781,0.65019,0.44681,0.44285,0.54413,0.63212,0.49606,0.52546,0.5796,0.63434,0.39608,0.43325,0.63506,0.51508,0.59683,0.4603,0.42305,0.39045,0.54347,0.54258,0.63111,0.36021,0.64352,0.30135,0.50476
"101",0.52764,0.51924,0.44501,0.50338,0.45313,0.5297,0.4859,0.60107,0.42466,0.44526,0.57619,0.42936,0.49249,0.47371,0.54365,0.61409,0.43726,0.55072,0.43107,0.55649,0.48651,0.6019,0.49464,0.58801,0.52828,0.50816,0.4175,0.58169,0.56593,0.45243,0.43845,0.46501,0.63319,0.49095,0.42687,0.57643,0.44778,0.70633,0.56238,0.64016,0.55323,0.63587,0.56956,0.5861,0.48571,0.53789,0.40409,0.44493,0.56321,0.49336,0.63463,0.55967,0.59419,1,0.47843,0.49647,0.54688,0.69556,0.5713,0.62934,0.6072,0.53456,0.61188,0.55993,0.5164,0.62059,0.53097,0.5448,0.73925,0.45398,0.57725,0.45961,0.61882,0.64301,0.51286,0.6035,0.46633,0.57241,0.57107,0.63509,0.63042,0.51295,0.57138,0.3987,0.54717,0.51283,0.47516,0.59115,0.24796,0.51135,0.4871,0.48062,0.48889,0.4865,0.32023,0.42377,0.41362,0.40561,0.35453,0.42885,0.50599,0.47552,0.42004,0.48319,0.59281,0.61192,0.44336,0.56232,0.45581,0.61423,0.38744,0.40917,0.53874,0.51946,0.52362,0.48531,0.52624,0.41972,0.47781,0.38467,0.58506,0.4152,0.31906,0.44961,0.45839,0.4382,0.62903,0.39795,0.39137,0.53579,0.4507,0.43566,0.70444,0.41297,0.56551,0.37508,0.43003,0.51572,0.46092,0.47795,0.47677,0.3458,0.50335,0.4362,0.66684,0.49593,0.4315,0.43347,0.45426,0.4418,0.51626,0.50084,0.40242,0.42211,0.47372,0.38985,0.52951,0.57228,0.53582,0.42597,0.4482,0.47451,0.44093,0.5084,0.42724,0.42836,0.41656,0.57109,0.44895,0.50545,0.34516,0.57088,0.29871,0.55019
"102",0.40787,0.48409,0.52119,0.51946,0.49819,0.48125,0.49077,0.50354,0.46465,0.49688,0.52238,0.47413,0.46175,0.58478,0.50921,0.52204,0.62331,0.54553,0.51132,0.54885,0.5005,0.43765,0.58584,0.47196,0.50511,0.41874,0.54668,0.41018,0.38509,0.57726,0.56027,0.38223,0.4551,0.46842,0.62797,0.5492,0.43921,0.52702,0.49138,0.44611,0.4738,0.56156,0.4858,0.57055,0.73294,0.51872,0.60692,0.51856,0.49337,0.52937,0.42221,0.64024,0.51305,0.47843,1,0.51001,0.72261,0.67058,0.51433,0.47735,0.64536,0.62897,0.52004,0.50357,0.38634,0.64837,0.54527,0.63289,0.51717,0.40495,0.48326,0.43265,0.37486,0.59166,0.59082,0.50864,0.58674,0.50395,0.49847,0.53341,0.66151,0.37031,0.40206,0.41801,0.37259,0.48559,0.3491,0.64322,0.41398,0.51925,0.58067,0.50123,0.49454,0.5015,0.43072,0.47982,0.48418,0.38042,0.49971,0.37841,0.60427,0.28055,0.34354,0.49057,0.43566,0.42434,0.34523,0.54009,0.49537,0.51806,0.51052,0.49568,0.46806,0.41055,0.61925,0.44379,0.57132,0.58507,0.28283,0.45973,0.64417,0.47807,0.38956,0.43923,0.43334,0.45828,0.51372,0.51743,0.4881,0.39321,0.49846,0.48823,0.65932,0.52338,0.46865,0.51791,0.42847,0.46336,0.30596,0.53748,0.66251,0.5538,0.44046,0.50506,0.58815,0.45097,0.33463,0.5373,0.51369,0.52087,0.5494,0.37695,0.41366,0.58987,0.59071,0.47782,0.62384,0.53119,0.59363,0.36045,0.44787,0.49506,0.5796,0.4931,0.42332,0.47619,0.42045,0.37119,0.45929,0.44965,0.35446,0.57212,0.24362,0.38843
"103",0.47089,0.53354,0.50877,0.53624,0.39739,0.45369,0.49007,0.42313,0.50682,0.49212,0.52502,0.51906,0.463,0.3885,0.44083,0.32769,0.44447,0.45955,0.3861,0.49778,0.50495,0.40435,0.47682,0.41989,0.40404,0.48403,0.41316,0.46218,0.37931,0.42321,0.42009,0.48755,0.48841,0.50364,0.46141,0.46112,0.4875,0.55348,0.45039,0.51141,0.53044,0.5092,0.56627,0.43023,0.55541,0.46801,0.55029,0.46766,0.39965,0.45869,0.4173,0.56575,0.4739,0.49647,0.51001,1,0.61179,0.61993,0.53488,0.48751,0.61353,0.60875,0.67743,0.56082,0.54655,0.56669,0.55774,0.53891,0.56042,0.40192,0.58118,0.46061,0.68027,0.7414,0.48944,0.64511,0.40449,0.54595,0.65808,0.62065,0.63113,0.47689,0.44473,0.48124,0.42078,0.44533,0.46054,0.52669,0.4393,0.41992,0.3932,0.54926,0.43333,0.44373,0.479,0.41385,0.50452,0.44572,0.58629,0.38624,0.50062,0.41157,0.42448,0.40406,0.56784,0.51741,0.3356,0.53185,0.54835,0.56447,0.50516,0.41432,0.37787,0.50342,0.59014,0.48194,0.61454,0.45626,0.43826,0.48713,0.63825,0.59535,0.47594,0.39631,0.53771,0.55939,0.35434,0.43362,0.40601,0.55714,0.46689,0.46529,0.51182,0.50092,0.65502,0.49887,0.44588,0.44515,0.36609,0.41924,0.44718,0.34546,0.52056,0.54827,0.51423,0.39462,0.4225,0.5094,0.37896,0.51905,0.51801,0.45135,0.37977,0.53767,0.49012,0.46219,0.41248,0.52489,0.56321,0.5593,0.47193,0.56662,0.49366,0.39733,0.44541,0.42198,0.4329,0.58767,0.51338,0.71155,0.56813,0.55077,0.42497,0.37468
